identifier	lemma	context	indices_target_token
1980-1990_mappe_8	mappe	De dokumenter som er offentlige, stemples og legges i en tilsvarende mappe som for inngående korrespondanse.	69:74
1980-1990_mappe_11	mappe	På kommunekassererkontoret må kontrollpapirer for vedkommende arbeidsgiver undersøkes og arbeidsgiverens mappe med oppgjørslister, årsoppgaver, korrespondanse, tidligere rapportgjenparter mv. gjennomgås. Følgeskriv	105:110
2012-2019_mappe_355	mappe	Videoen ble publisert onsdag, mindre enn tre måneder etter at det som antas å vaere al-Baghdadi, sto frem i en video med en mappe med navnet «Wilayat Tyrkia»	124:129
1980-1990_mappe_2	mappe	På nattskiftet ble patruljeringen lagt opp som vanlig bilpatrulje, men med inspeksjon av utvalgte steder til fots. Patruljen ble utstyrt med fotokamera, håndjern, mappe med diverse verktøy, lykter, alkotest og båndspillere.	163:168
1980-1990_mappe_13	mappe	På nattskiftet ble patruljeringen lagt opp som vanlig bilpatrulje, men med inspeksjon av utvalgte steder til fots. I tillegg til det utstyret som er nevnt foran, ble patruljen også utstyrt med fotokamera, handjern, mappe med diverse verktøy, lykter, alkotest, samt båndspillere.	215:220
2012-2019_mappe_291	mappe	Inntrykket er at mange ikke forstår hvor farlig den varme drikken er. - Noen reagerer først når de ser bilder som dette, sier Mørk og åpner en mappe med filer som dokumenterer skadene. Kinn, bryst, arm og mage Typiske skader er sår nedover kinn, hals, arm, bryst og mage, akkurat der den varme kaffen har rent.	143:148
2012-2019_mappe_339	mappe	Under etterforskningen av saken glemte etterforskerne en mappe med bilder av Kim Walls lik på Madsens verksted.	57:62
2012-2019_mappe_331	mappe	I en av videoene blir en gruppe mennesker av begge kjønn hengt, før videoen senere går over i seksuell aktivitet, ifølge rapporten aktor leser høyt fra. Det er også funnet 55 videoer av ulik pornografisk karakter i en mappe på en av harddiskene, blant annet en sexvideo Madsen selv har laget. Tidligere i saken har vitner forklart at Madsen ønsket å filme deres seksuelle omgang. En av kvinnene mener dessuten at Madsen delte sine fantasier om å lage en «snuff-film» , en film som inneholder både seksuell omgang og drap.	218:223
1980-1990_mappe_12	mappe	"For hvert foretak føres en saerskilt mappe bestående av ett eller flere blad med fortløpende nummerrekkeføl ge. Hvilke opplysninger handelsregisteret krever for ulike typer foretak tilsvarer i hovedsak hva man forlanger i Norge. Det bør nevnes at ""firmaets art"" skal oppgis. Dette forstås i Sverige dithen at anmelderen har frihet til å velge mellom en generell formålsbestemmelse eller en presisert angivelse av bransjen."	37:42
1980-1990_mappe_6	mappe	solkafe, foreldrekaffe, besøk på arbeidsplasserog i bassenget osv. har stort sett vaert foreldrenes ansvar. ~/v Postmappa vår er kommet for å bli. Ei god, solid mappe der all post til og fra skole /hjem skal formidles.	161:166
2012-2019_mappe_135	mappe	Det betyr ikke at jeg kan la helt vaere å kikke i den. Men å redusere antall avbrytelser pr. time fra 5 - 10 til 2-5, gjør at jeg får konsentrert meg mye bedre om det jeg faktisk skal gjøre. Gradvis trener du også Sanebox til å kjenne deg enda bedre, ved at du flytter de få e-postene som blir sortert feil til riktig mappe.	318:323
2012-2019_mappe_335	mappe	FBI ble varslet, og saken ble sendt videre til føderalt politi i Australia, som søkte gjennom guttens hjem i fjor. Det ble funnet en mappe med navnet «hacky hack hack».	133:138
2012-2019_mappe_167	mappe	I noen tilfeller krever det imidlertid at du «rooter» telefonen. Som iPhone-bruker må du gjemme unna apper som Aksjer, Vaeret, Kompass og Aviskiosk i en egen mappe på hjem-skjermen hvis du ikke bruker dem. Ikke minst får du som Android-bruker valgfrihet til å velge akkurat hvilke apper du ønsker å bruke som standardvalg: Nettleser, videoavspilling, meldingsapp, ringe-app og så videre.	158:163
1980-1990_mappe_7	mappe	I stedet har følgende ordning vaert praktisert: Inngående korrespondanse blir vurdert i postmøter med sikte på om dokumentene er offentlige. Dokumenter som er offentlig tilgjengelige, påføres et stempel, og det tas gjenparter av dem. Gjenpartene samles samme dag innen kl. 11.00 i en mappe og stilles til disposisjon for pressefolk eller andre interesserte.	284:289
2012-2019_mappe_200	mappe	Også det øvrige materialet fra okkupasjonsårene inneholder opplysninger som ikke kan frigis før klausulene opphører. Under Aftenpostens besøk i Riksarkivet gikk en medarbeider gjennom en heller spesiell sak: I mappen ligger detaljert informasjon om en jødisk forretningsmann som under hele krigen handlet med tyskerne - i Norge. En annen mappe rommer bilder av samtlige tyske offiserer som en norsk kvinne hadde et forhold til. Rådgiver Jon Barstad fastslår:	338:343
1980-1990_mappe_5	mappe	For det enkelte pensjons- og stønadsområdet er det laget en mappe som inneholder forskjellige informasjonsbrosjyrer.	60:65
1980-1990_mappe_15	mappe	Det finnes heller ingen spesiell mappe til dette bruk.	33:38
2012-2019_mappe_310	mappe	I kartet kan du se at Google har lagret steder jeg har vaert i Oslo helt siden november 2006. Karl Philip Lund Google har en mappe for min aktivitet i hvert Google produkt jeg har benyttet.	125:130
2012-2019_mappe_279	mappe	– Du må finne ut hva e-posten er og om du må gjøre noe med den nå. Svarer du nei på det siste spørsmålet, må du fortsette å spørre deg selv om du kan slette den eller om det er arkivverdig. Er e-posten noe du kan gjøre «Engang/kanskje», kan du sortere den i en egen mappe. Fakta: Spam-mail i innboksen	266:271
2012-2019_melk_4717	melk	Er dette et PR-stunt fra melk.no? – Verden har gått videre siden «alle» drakk melk på 50-tallet.	25:29
1980-1990_melk_245	melk	Gjennomsnittlig bruksstørrelse i 1978 var 146 daa, som bare overskrides av Akershus med 152 daa. Det er under oppstarting en aksjonsplan for økt storfehold i Østfold med sikte på større produksjon av melk og ferskkjøtt.	200:204
1980-1990_melk_3	melk	Dette har ført til at jord- bruksarealet pr. driftsenhet har økt betrakte- lig i de senere år. Melkeproduksjon er den driftsgren som betyr mest økonomisk. I 1981 var innveid melk i fylket 20,67 millioner kg. Det var nød- vendig å tilføre 0,211 millioner kg supple- ringsmelk utenfra.	174:178
2012-2019_melk_967	melk	At prisen synker med pluss/minus fem prosent, betyr lite for den enkeltes innkjøp av melk og brød. Men det er natt og dag for produsentene av bolig, sier Andreassen.	85:89
1980-1990_melk_349	melk	DIFF. ØKO. korn 4173 1588 2399 3052 1054 6568 6163 poteter sukker 330 95 38 188 122 grønnsaker frukt &amp; baer kjøtt 2127 1488 2006 1719 19766 49025 12420 89445 4583 3367 8651 9883 12479 melk egg 49380 22846 30502 97 5 1087 750 1683 75399 38845 50515 185192 JORDBRUKET tråd. fiske akvakultur 22877 10277 12645 7925 17948 1 1247 106093 308 2 5 INDUSTRIELL BEARBEID 31111: slakting 4297 3368 3938 3776 31112: kjøttprod.	188:192
1980-1990_melk_297	melk	Det blir likevel ikke regnet med at landet kan bli selvforsynt med mat. I det daglige kostholdet inngår mange matvarer som ikke lar seg dyrke i vårt klima uten store kostnader. De konkrete målene for matvareproduksjonen er å dekke vårt eget behov for melk og melkeprodukter, kjøtt, egg, poteter og grove, lagringssterke grønnsaker.	251:255
2012-2019_melk_3799	melk	Gni egget inn i melet. Løs opp salt og sukker i vann og melk og tilsett i melblandingen.	56:60
1980-1990_melk_164	melk	Hosten 1960 behandlet styret et brev fra bestyrer Ivar Nordnes ved Ørmelen filial med ønske om salg av melk ved avdelingen.	103:107
2012-2019_melk_4215	melk	Vi blir geleidet inn i et stort rom hvor melka blir varmet opp og pasteurisert, separert og tilsatt ulike bakteriekulturer før den blir til ost.	41:46
1980-1990_melk_248	melk	Et viktig mål for jordbruket er å dekke landets eget behov for melk og melkeprodukter, kjøtt, egg, poteter og grove langringssterke grønnsakslag.	63:67
1980-1990_melk_264	melk	Grunntilskott som alle som produserer melk får, og dette er ikke avgrenset.	38:42
2012-2019_melk_3395	melk	Tidligere var det melkekyr i fjøset, men de siste åtte årene har Haga byttet ut melken med spesialisert kjøttproduksjon.	37:40
2012-2019_melk_1339	melk	Selve vaniljekremen var tynnere og mindre smaksrik enn en perfekt créme brûlèe skal vaere. Mens Robinson og Fredag ventet - igjen litt for lenge - på å få betale, la de merke til at en eldre, noe vaerbitt herre på nabobordet fikk sitte med et glass melk og en brødkuvert.	249:253
2012-2019_melk_1961	melk	Mens den svenske studien definerer melk som inneholder om lag 3 prosent fett, som fettrik. Det svenskene definerer som melkefett, kan altså muligens fanges opp i den britiske studien som magre produkter. Ericson tror det kan vaere flere årsaker til at de to studiene gir motsatte svar. Britene definerte all yoghurt som fettfattig. De svenske forskerne har brukt ulike porsjonsstørrelser enn britene.	35:39
2012-2019_melk_4393	melk	Melk og meieriprodukter er den viktigste kilde til jod i det norske kosthold.	0:4
1980-1990_melk_52	melk	Oppbygningen av melkens riksgrunnpris og meieriselskapenes utbetalingspris omtales i avsnitt 3.4. Videre forvalter NML tilskudd over statsbudsjettet.	16:23
1980-1990_melk_158	melk	Ofte mangler kvantum, og det er oppgitt bare vareslag og sum, f.eks. pr. kjød, pr. smør, 0.1. Noen eksempler på hva som ble betalt til leverandørene for enkelte varer kan likevel finnes: Havre kr. 0,09 pr. kg, sauskind kr. 1,70 pr. stk., faarekjød kr. 0,60 pr. kg, spekalv kr. 0,30 pr. kg, kalveskind kr. 2,80 pr. stk, kjød (slakt) kr. 0,40 pr. kg, grisslakt fra 0,67 - 0,75 pr. kg, torsk kr. 0,16 pr. kg, smør kr. 1,50 pr. kg, løg kr. 0,60 - 0,80 pr. kg, multegrød kr. 0,60 pr. kg, melk kr. 0,09 pr. 1, poteter kr. 3,75 pr. tønde (100 kg), tagspon kr. 2 ,— pr. 1000, bord kr. 0,03 pr. alen, sigd kr. 0,75 pr. stk., olderved kr. 8 — pr. favn, birk kr. 12,— pr. favn, timoteifrø kr. 1,10 pr. kg, og tomsekker i retur kr. 0,50 pr. stk.	483:487
1980-1990_melk_168	melk	Videre innføres forbud mot omsetning og bruk av slikt for til gris, melkekyr og fjørfe. Innblanding i kraftfor til disse dyreslagene krever godkjenning i hvert tilfelle. Forbruket skyldes at foring med formidler av fisk i visse situasjoner kan gi svekket produktkvalitet som f.eks. tran- og fiskesmak og senket fettinnhold i melk og egg.	325:329
1980-1990_melk_292	melk	De kan få i seg patogene mikroorganismer og fører disse videre til mennesker gjennom kjøtt og melk.	94:98
2012-2019_melk_4700	melk	De første gangene endte jeg opp kalde kluter med melk for å forsøke å nøytralisere svineriet. Moralen er at chili er best i gryten, og pass på å ha noe melk i kjøleskapet for sikkerhets skyld.	49:53
2012-2019_melk_2767	melk	Kuene blir sunnere og melken bedre.	22:28
2012-2019_melk_4028	melk	Plutselig var det tomt for melk i verdens rikeste land Se video:	27:31
1970-2015_mening_4055	mening	Her er det viktigere å understreke at uansett hvilken mening man måtte ha om årsaksforhold i samfunnsutviklingen, kan fasene ikke oppfattes separat.	54:60
1929-1965_mening_4969	mening	Det var som en stille avtale mellom oss at spørsmålet først skulle opptas til høsten med november, når mitt års betenkningstid var løpt ut. Men meningen at jeg da ville gi ham mitt ja, lå liksom i luften. Jeg vet ikke hva jeg kan ha tenkt eller følt i tiden utover, eftersom det avgjørende naermet seg; men min trang og tilflukt ble bare hver dag ivrigere å skrive og beskrive alt i brevene hjemover, så dere kunne og måtte innse at her var tale om alt annet enn å seige seg for en prestegard!	144:152
1970-2015_mening_18472	mening	Vet ikke, ingen mening (LESES IKKE) Norge har til nå konsentrert hjelpen til noen få utviklingsland.	16:22
1929-1965_mening_1442	mening	Drag er det na meningen a klvtte selve Drag BtaBjon inn pa vestsiden av vragsbukta etter at linjen i en tunnel pa 760 m. er nådd kram til sjsen, ved km. 129,3. I tilknytning til BtaBjon, er der korut32tt oppksrt et mindre kaianlegg.	15:23
1970-2015_mening_15060	mening	Også når det gjelder den geografiske plassering av den nye institusjonen var det delte meninger i Stortinget.	87:95
1929-1965_mening_1640	mening	* Vi resonnerer ut fra vår natur, hvilket er et bevis på at våre meninger i og for sig ikke betyr så meget. ♦	65:73
1929-1965_mening_890	mening	Den mening man kunde danne sig om lan6ingßlorholdene der oppe i isen vilde så bli avgjørende for valget av type	4:10
1970-2015_mening_681	mening	Etter utvalgets mening skyldes disse vanskene mer utformingen og redigeringen av den enkelte lov. Dessuten er det behov for en samlet publikasjon som omfatter de viktigste lover av betydning for forholdet mellom barn og foreldre, kanskje også sammen med andre lover som angår barn. En slik felles publikasjon kan man lett få i stand selv om reglene ikke er samlet i én lov. Utvalget har gått gjennom de lover som ble nevnt av Justiskomitéen i 1956, men er kommet til at det ikke passer å ta noen av dem med i utkastet til en lov om barn og foreldre.	16:22
1929-1965_mening_2116	mening	Norge ville efter deres mening bli fritt igjen av sig seiv når Tyskland var slått. Hvad regjeringen mente om dette blev imidlertid holdt hemmelig og det har bare langsomt og indirekte blitt noen klarhet om dette viktige spørsmål.	24:30
1929-1965_mening_4458	mening	Derfor er utvalget av den mening at det foreligger et klart behov for en lukket avdeling i alkoholistomsorgen.	26:32
1929-1965_mening_2964	mening	Hans for øvrig ikke naermere utviklede mening på dette punkt må da vaere den, at i og med ndsbeskaffenheten har mennesket i det hele tatt skyld fordi det lar synden råde over det hele menneske og således som åndsvesen dog er kjød.	39:45
1970-2015_mening_14128	mening	Etter departementets mening vil det vaere hensiktsmessig at en i denne sammenheng også utarbeider et nytt forslag til støygrenser for skytebanestøy i omgivelsene.	21:27
1929-1965_mening_3643	mening	Der kommer noen små rykk rundt den veke munn. «Å, det er snart inga mening ti det,» hvisker hun brutt. «Tenkte du å reise ut?» spør jeg lavt. «Å, je har tenkt på mangt,» svarer hun med dyp, sår stemme. Hun står lenet op mot veggen og ser ned på sin fot, som hun vugger frem og tilbake, mekanisk.	68:74
1970-2015_mening_11299	mening	Dersom man da finner en beskrivelse som «gammelt bord», kan dette ha en viss mening i forhold til de andre bordene. Huskeliste: i. Få oversikt over magasinene oggjenstandene.	77:83
1970-2015_mening_13763	mening	Det er flertallets mening at en integrering av teknologi, realfag, samfunnsfag, filologi, arkitektur, estetiske fag, filosofi og medisin vil kunne gi impulser til å fremme den vitenskapelige utvikling i grenseområdene mellom etablerte fagområder og til å gi nye arbeidsoppgåver for de innarbeidede fagene ved universitetet. impulser skal finne sted, er det viktig å strukturere universitetet slik at det blir best mulig kontakter mellom fagmiljøene.	19:25
1970-2015_mening_15778	mening	Lovhjemmelen og ansvaret for samordning av arbeidet for funksjonshemmede bør etter Hovedkomitéens mening overføres fra Kirke- og undervisningsdepartementet til Sosialdepartementet.	98:104
1970-2015_mening_6773	mening	Etter kommisjonens mening er derfor en bredere og mer helhetlig tiln??rmingsm??te p??krevet.	19:25
1929-1965_mening_1216	mening	Ffirst vell «len siste setning gikk bans mening tullstenllig op tar berme.	41:47
1970-2015_mening_10568	mening	Endringer av garantibeløpet bør det etter Utvalgets mening imidlertid bare bli snakk om ved vesentlige endringer av de forutsetninger bevillingen er gitt etter. Den alminnelige prisstigning vil også gi anledning til forholdsmessige justeringer.	52:58
1970-2015_mening_9596	mening	Dette forutsetter etter utvalgets mening at regionene blir større enn nå. Regionnivået er bl. a. diskutert både av Christiansenutvalget og Wilhelmsen-utvalget.	34:40
1929-1965_mening_3651	mening	Da så Guri plutselig op og bent på ham. «Je trudde det var meninga di dét,» svarte hun. Han så ned. «Du vet goidt å meninga mi er,» sa han; han satt og så ned på sin fot. Hun flyttet garnvinden og Ia nøstet fra sig. «Ja, men det kainn je itte,» svarte hun sterkt og reiste sig. Han blev sittende, men så nu op. «Åffør itte da?» spurte han. Hun bandt sitt tørklae som skulde hun ut. «For det je har lovd mei bort,» svarte hun Esten Sømåen bråreiste sig. «Åkken åt?» — det kom som et hugg. Guri blev helt en annen der hun stod og vilde frem; der var noe vilt som av kvitørn over henne. «Åt 'm Paer Halstensen!» svarte hun. Esten Sømåen skiftet let. «Åt honnom,» sa han, så et øieblikk bort på henne, snudde sig så og gikk langsomt ramnstrappen ned. «Je vart alene att leil da,» sa han lavt og brutt. «Å, det er itte farlé me dei!» kom det efter ham der oppe fra. «Det er nokk tå dom, som —» stemmen hennes knakk.	59:66
1929-1965_mening_974	mening	Det var altsammen som noget av den store mening med os herneden.	41:47
1929-1965_mål_2812	mål	«Er det mening ti slikt,» sa han; han skalv ennu på målet og var hvit i ansiktet mot det svarte skjegget. «Nei, det er itte mening ti nåe laenger,» svarte sønnen; han satte sig på hundsvotten. «Nei,» sa Knut Strand. «Saet dei oppi sessen.»	52:57
1929-1965_mål_3190	mål	Den hadde da en besetning på 7 hester, hvorav 1 under 3 år, 3 okser, 18 kyr, 3 ungnaut og kalver, 22 sauer og lam og 4 svin og griser og en utsed av 5 tdr. bygg, 21 tdr. havre, 2!/ 2 tdr. havre til grønnfor, 90 skålpund gressfrø og 15!/ 2 tdr. poteter, hvorhos 3 mål anvendtes til andre rotfrukter.	263:266
1970-2015_mål_31674	mål	Identiske menn og kvinner x) Omfatter lønn, honorarer og naturalytelser. 2 ) Administrerende direktør/daglig leder er definert som den personen i hvert foretak som har høyest utbetalt lønn to år etter hver- andre 3 &gt; Som mål for størrelse på foretakene er benyttet antall lønnsforhold. Antall lønnsforhold angir summen av lønnsoppgåver for samme person fra samme foretak (fødselsnummer * organisasjonsnummer), noe som ikke er det samme som antall ansatte i foretaket. 4 &gt; Foreløpige tall Kilde: Statistisk sentralbyrå Kapittel 3 Etter inntektsoppgjørene 2003 godtgjørelsen er fordelt på revisjon og andre tjenester. ten. Den varierte fra om lag 2 prosent i de miste foretakene til om lag lOV 2 prosent i de med over 250 ansatte.	224:227
1970-2015_mål_44731	mål	Målet er en best mulig samordning mellom det nordiske merkesystemet og EUs miljømerking.	17:22
1970-2015_mål_8278	mål	Det gjenstår imidlertid mange Utvikling og frigjøring av menneskelige ressurser er ikke bare en avgjørende faktor i utviklingsprosessen, men samtidig et mål i seg selv.	153:156
1929-1965_mål_1419	mål	Det må vaere et mål å søke å utvikle evnen til tallvurdering:	16:19
1970-2015_mål_53318	mål	Det sentrale har blant annet vaert hvordan ektefellene har fordelt denne samlede mengde arbeid seg i mellom; over uken og over året. Det kan imidlertid godt tenkes andre typer mål for ektepars tilpasninger til arbeidsmarkedet.	176:179
1970-2015_mål_35174	mål	Det samme året ble kostnadsnøkkelen for kommunene endret som følge av innlemmingen av omsorgstilskuddet på om lag 3,65 milliarder kroner og som følge av utviklingen av nye mål på bosettingsmønsteret i kommunene.	172:175
1929-1965_mål_3766	mål	Komiteen ser det som et mål å komme fram til en ordning hvor stat og kommune gir tilskudd som svarer til minst $/lg av driftsutgiftene. Imidlertid vil komiteen foreslå at beløpet i forste omgang stipuieres til kr. 6.500,- pr. barnehageavdeling a. 20 barn og kr. 8.000,- pr. dagne imsavdeling.	24:27
1929-1965_mål_4159	mål	Mot overgrep fra familie-tutors side står den utvei apen, at der enten beskikkes verge eller at politiøvrigheten overtar tutelet. Den sinnssyke kar også seiv rett til £ begjaere sig stillet under vergem:.l(lpv om umyndiggjørelse, § 3) eller til å begjaere opnevnelse av en hjelpe-verge. * a ' faJ r 1! Jvi. Jak. E. Mncterssen, s. 26. Fåmi lie-tute let b'dr vel neppe erstattes av hjelpe-verge- mål uten saerlige grunner.	394:397
1929-1965_mål_1891	mål	City. S. 51. et kje — kjede av sammenhengende ringer. S. 52. Stranger til taket = lange, tynne stenger. S. 54. En acre = ca. 4 mål. Trønderne østved Sioux River — de tok til å slå seg ned før helgelendingene, alt i 1866. S. 55. Redslene fra 62 — Oppstand av sioux-indianerne i staten Minnesota.	127:130
1970-2015_mål_47169	mål	Forsøksvis kan man antyde visse hovedelementer i det plansystemet lovutkastet har regler for: — Rasjonalitet (vurdering av mål og mid- ler).	123:126
1970-2015_mål_18109	mål	Felles mål for faget Studentene skal tilegne seg ferdighet i å bruke grunnskolens laereplanverk på et selvstendig faglig og didaktisk grunnlag ut i fra faglig kunnskap i historie, geografi og samfunnskunnskap utvikle evne til å analysere og vurdere den til enhver tid gjeldende laereplan i faget i et videre perspektiv, både faglig og didaktisk, og gjennomføre laeremiddelanalyser på et fagdidaktisk grunnlag utvikle en laererrolle i samfunnsfag hvor kunnskaper, ferdigheter, forståelse, verdibevissthet, engasjement og handlingsberedskap inngår i en helhet basert på prinsippet om tilpasset opplaering utvikle ferdighet i å anvende enkeltfagenes arbeidsmetoder og ulike informasjonskilder, bl.a. informasjons- og kommunikasjonsteknologi og massemedier, på en kritisk og reflektert måte tilegne seg ferdighet i å kunne legge til rette for undersøkende og problemorienterte arbeidsformer i samfunnsfag, innenfor enkeltfagene og i flerfaglig tema- og prosjektarbeid tilegne seg kunnskaper om og utvikle interesse og motivasjon for å undervise om forholdet mellom majoritets- og minoritetsgrupper iet flerkulturelt perspektiv hvor bl.a. norsk migrasjon, den samiske befolkning og de samiske samfunn utgjør en sentral del utvikle evne til å analysere hvordan de seiv og andre møter gutter og jenter i undervisningen, og på dette grunnlag kunne styrke likestilling mellom kjønnene i klasseromshverdagen. SAMFUNNSFAG 1 (10 vekttall)	7:10
1970-2015_mål_42385	mål	Diskusjonen om det framtidige nordiske forbrukersamarbeidet har pågått i 1992.1 mai ble det avholdt et seminar i Bergen for å drøfte mål og strategier for det fremtidige forbrukerpolitiske samarbeidet innenfor en europeisk ramme. De nordiske landene vil fra 1993 delta i et forpliktende europeisk samarbeid om forbrukerlovgivning m.v. og det nordiske samarbeidets form og innhold skal tilpasses nye forhold.	133:136
1929-1965_mål_2801	mål	Lov om utd. og godkj. av sykepleiere (6/5-49, 23/6-50) .. 402 1949. 28/1. Kgl. res. om salg av vaksine m. v. fra Folkehelseinst 416 1/2. Rundskr. om ferieloven 416 23/2. Lagm.rettsdom om ansvar for oversøster og sykehusets eier 423 5/3. Skr. om syketrygd for pleiere under studieopphold uten lands 426 29/3. Skr. om røntgenpersonalets ferie 429 29/4. Kgl. res. om oppvask av servise 438 30/4. Rundskr. om utgifter ved behandling av tuberkuløse .... 441 30/4. Rundskr. om streptomycin 443 2/5. Rundskr. om registrering av sykepleiere 443 6/5. Kgl. res. om ikrafttreden av loven om sykepleiere og regler for sykepleierådet 444 30/5. Skr. om portoutgifter for røntgentbilder 446 10/6. Kgl. res. om underjordmødre ved Kvinneklinikken i Bergen 448 24/6. Lov om tjenesteplikt 449 8/7. Lov om endr. i brennevinsloven (fond til helseformål og sykehus) 453 28/7. Lover om epileptikere og åndssvake 459—60 9/8. Rundskr. om serologiske og bakteriologiske prøver 464 8/9. H.R.dom om erstatningskrav fra betjening smittet av tuberkulose 465 Side 9/9. Rundskr. om anbudsforskriftene 465 17/9. Rundskr. om lønn til tjenestemenn. vikarer, som ikke blir medlem av pensjonskassen 466 24/9. Rundskr. om mål og vekt 467 27/9. Skr. om legers ansvar, operasjon, legemidler 467 21/11. Skr. om opptagelse av jordmødre på sykepleieskole 473 6/12. Rundskr. om pleie- og rekonvalesenthjem (2/6-47) 474 27/12. Skr. om endr. i reglementet for tjenestemann ved Sophies Minde (29/7-50) 479 29/12. Skr. om endringer i reglementet for tjenestemenn ved Rikshospitalet og Kvinneklinikken 479 29/12. Statens sykehusråd 479 1950. 26/1. Skr. om legeattest for sykeperm 482 28/1. Rundskr. om inokulasjonshepatitt 482 4/4. Skr. om jordmødre — fødehjem (2/6-47) 488 17/4. Skr. om studenters arbeid på sykehus -189 12/5. H.R.dom ang. sykehusets ansvar for betjeningen 491 10/6. Rundskr. om kolonier m. v. for barn 495 20/6. Rundskr. om melding av fødsler 499 23/6. Kgl. res. om laereanstalter for sykepleiere og om bemyndigelse for departementet til å gi forskjellige bestemmelser etter loven 500 1/7. Rundskr. om sykegymnaster ved sykehus 506 14/7. Lov om evsetning av brennevinsavgift til sykehusanlegg ..	1184:1187
1929-1965_mål_2238	mål	Ingen som en mor kan baere glemsel, hånsord, hat, forakt ingen så takknemlig vaere når et kjaerlig ord blir sagt. Er enn alt kun natt — o gjerne ser dog hun en håbets stjerne. Er enn ofte sjelens drakt helt med syndens smuss belagt, alltid dog en flik hun finner som om barn og uskyld minner. Hvad en kvinne er og eier, gir hun, uten mål og tall, for sitt store moderkall — ungdom, sundhet, vennskap, vaner, interesse, drømmer, planer, kallets pris hun aldri veier.	334:337
1970-2015_mål_35346	mål	I loven her menes med a) pasient: en person som gis eller tilbys helsehjelp; b) pasientens pårørende: ektefelle, registrerte partner, person som lever i et ekteskapsliknende eller partnerskapsliknende samboerskap med pasienten, myndige barn, foreldre eller andre med foreldreansvaret, myndige søsken, besteforeldre, verge eller hjelpeverge. Den naermeste er den av disse som pasienten seiv oppgir. Dersom den naermeste ikke oppgis, er den naermeste den av de pårørende som i størst utstrekning har varig og løpende kontakt med pasienten, likevel slik at det tas utgangspunkt i den rekkefolge som er angitt; c) helsehjelp: handlinger som har forebyggende, diagnostisk, behandlende, helsebevarende eller rehabiliterende mål og som er utført av helsepersonell; d) helsetjenesten: primaerheisetjenesten, spesialisthelsetjenesten og tannhelset)enesten; e) helsepersonell: personer som nevnt i lov om helsepersonell § 3. Kapittel 2 Rett til helsehjelp § 2-1 Rett til vurdering Pasient som henvises til offentlig sykehus eller spesialistpoliklinikk, har rett til å få sin helsetilstand vurdert innen 30 virkedager fra henvisningen er mottatt. Vurderingen skjer på grunnlag av henvisningen.	718:721
1929-1965_mål_4228	mål	En slik opbygning vil gjøre det mulig å begynne med tysk allerede i Iste klasse og således styrke den høiere skoles kursus på vedkommende sted, men vilde ikke betinge et høiere mål ved avgangseksamen.	177:180
1970-2015_mål_4059	mål	Departementet vil gå inn for at det blir gjort en naermere helseøkonomisk vurdering av dette spørsmålet der en ser på hvilken ordning som best medvirker til å realisere de målene en har i kommunehelsetjenesten.» 4. En faglig forsvarlig virksomhet Organiseringen av tjenestene må sikre at den enkelte yrkesutøver får anledning til å drive i samsvar med det som er faglig forsvarlig, samtidig som systemet legger opp til nødvendig faglig kontroll.	172:178
1970-2015_mål_1536	mål	Målsettingene i denne meldingen beskrives i kap. 7.2.9. Regjeringen har i Langtidsprogrammet for perioden 1990—93 (St. meld. nr. 4, 1988—89, s. 43) påpekt i programkapitteldelen at den for å nå det overordnede målet om reell likestilling mellom innvandrere og nordmenn vil: sørge for at innvandreres medbrakte utdanning og yrkeserfaring fra hjemlandet kommer best mulig til nytte for den enkelte og samfunnet	210:215
1929-1965_mål_3044	mål	Halse fortel, at i dei siste 16 åra har det i heradet vore 12 utskiftingar og 5 avløysingsforretningar. Dei 12 utskiftingane femner um ei jordvidd på 21 106 mål, 612 mål innmark og 20 494 mål utmark.	157:160
1929-1965_mål_1867	mål	Hørfeldt forsøkte av og til å komme inn på den andre, men det lyktes ham ikke, og det blev et av hans mål å få ham inn i sin krets.	102:105
1980-1990_nett_370	nett	Televerket har hittil konsentrert seg om levering av interne nett for telefoni knyttet til offentlige tjenestenett, mens det er apen konkurranse med lite eller intet engasjement fra Televerkets side i utbygging av lukkede nett og interne nett for dataoverføring tilknyttet offentlige nett.	61:65
1980-1990_nett_156	nett	Sjjtg i n g s område 198 Bredbåndskommunikas jon 10 3 Satellittkommunikas jon 124 Mobilkommunikasjon 107 Optikk og mikroelektronikk 178 Teletjenester og terminaler 126 ISDN, nett og tjenester 170 Bedriftskommunikas jon 65 Drift og vedlikehold 118 Annen virksomhet 342 1988 1.9 .8.9 276 (buds jett-tall) 49 .	174:178
2012-2019_nett_7389	nett	De tiltalte er en 19 år gammel pakistaner, en 26 år gammel nordmann og to norske kvinner på 19 og 21 år. Våren 2011 slo de seg sammen der de flere uker på rad klarte å lure menn i en sexfelle der de klarte å presse mennene for flere hundre tusen kroner. Hund, våpen og verktøy Metoden var den samme hver gang. De to jentene, som den gang var 17 og 19 år gamle, chattet på nettet med menn som viste sin interesse.	372:378
