identifier	lemma	context	indices_target_token
2532889X_1983-04-21_01_033.tcf.xml-3-34	Truppenteil	"Die Angehörigen des Fla-Raketen-Tnuppenteils -Erich Weinert"" der NVA-Luftstreitkräfte^Luftverteidigung versicherten, das Vermächtnis ihres revolutionären Vollbildes durch hohe Kampfkraft und Gefechtsbereitschaft zu erfüllen, und legten an der Weinertbüste im Ehrenhain ihres -Truppenteils ein Blumengebinde nieder."	276:288
2532889X_1988-12-03_01_089.tcf.xml-42-42	Truppenteil	Es konnte unter anderem zugrunde gelegt werden, daß in unverbrüchlicher Waffenbrüderschaft mit der Sowjetarmee und den anderen Bruderarmeen bei Übungen unterschiedlichen Charakters, die die Verteidigung der sozialistischen Errungenschaften zum Inhalt hatten, ein hoher Grad der Geschlossenheit der Verbände, Truppenteile und Einheiten bewiesen wurde.	308:320
2532889X_1982-11-20_01_371.tcf.xml-5-1	Truppenteil	Neue Truppenteile sind als Verstärkung zu unserer Front gestoßen.	5:17
2532889X_1982-04-17_01_059.tcf.xml-8-3	Truppenteil	Das Soldatenkabarett des Truppenteils, Volleyball-und Fußballwettkämpfe um die Regimentsmeisterschaft und Aktivitäten der Truppenbibliothek tragen bei zur abwechslungsreichen Betätigung der Soldaten an dienstfreien Wochenenden.	25:37
2532889X_1972-02-22_01_187.tcf.xml-78-15	Truppenteil	Deshalb Ist es unsere vordringliche Aufgabe, die Gefechtsbereitschaft und die Fähigkeit der Einheiten und Truppenteile, unter allen Bedingungen die Kampfhandlungen erfolgreich zu führen, auf feinem hohen Stand zu halten.	106:118
26120215_1964_02_05_01_172.tcf.xml-2-5	Truppenteil	Im vergangenen Herbst trafen sich Truppenteile aus vier verschiedenen Armeen zu einer großangelegten Manöverübung auf dem Territorium unserer Republik.	34:46
26120215_1984_03_01_01_036.tcf.xml-82-13	Truppenteil	Am 26. Oktober 1983 wurden wir vom Minister für Nationale Verteidigung als Bester Truppenteil der NVA ausgezeichnet.	82:93
unknown_civilprozessordnung_1877-326-29	Truppenteil	Als Wohnsitz der Militärpersonen, welche zu einem Truppentheile gehören, der im Deutschen Reich keinen Garnisonort hat, gilt in Ansehung des Gerichtsstandes der letzte deutsche Garnisonort des Truppentheils.	193:206
laband_staatsrecht0301_1880-3288-20	Truppenteil	Der Vorschlag erfolgt durch den Divisionsarzt auf Antrag des rangältesten ärztlichen Vorgesetzten und nach eingeholter schriftlicher Genehmigung des Kommandeurs des Truppentheils.	165:178
nn_nrhz096_1848-230-15	Truppenteil	Daß es in Folge des Beschlusses der Versammlung, die an den Schweidnitzer Vorfällen betheiligten Truppentheile aus Schweidnitz zurückgezogen habe.	97:110
laband_staatsrecht0301_1880-828-16	Truppenteil	— Im Uebrigen ist der Fahneneid für diejenigen Militairpflichtigen, welche ihrer Dienstpflicht nicht bei einem Truppentheile des Bundesstaates genügen, dem sie angehören, festgestellt worden durch die Kabinets-Ordre vom 14. Dezemb. 1867 (Armee-V. Bl. 1867 S. 179).	111:124
nn_nrhz248b_1849-59-4	Truppenteil	Der Abmarsch dieser sämmtlichen Truppentheile zu ihrem Bestimmungsorte soll zwischen den 21. und 24. d. geschehen.	32:45
treitschke_geschichte02_1882-3207-61	Truppenteil	Wie verwundert hatten die alten Berliner Bürger anfangs den Kopf geschüttelt, wenn sie einen gemeinen Soldaten im eleganten Wagen daherfahren sahen; bald ward der Einjährige eine gewohnte Erscheinung, und ganz von selber stellte sich die Regel her, daß die Freiwilligen nicht, wie der Gesetzgeber erwartete, bei den Jägern und Schützen, sondern bei dem nächstgelegenen Truppentheile eintraten und also die gebildete Jugend sich über das ganze Heer vertheilte.	369:382
laband_staatsrecht0301_1880-5054-26	Truppenteil	Die Verordnung unterscheidet 5 Kategorien von Fällen, in denen Vorspann in dem daselbst näher angegebenen Maße gefordert werden kann; nämlich Garnisonveränderungen sonstige Märsche geschlossener Truppentheile, Kommando’s und Transporte, ferner Anfuhr der Verpflegungs-und Bivouaksbedürfnisse, endlich gewisse besondere Verhältnisse z. B. Transport von Militairbeamten, Anditeuren, Geistlichen, Militairärzten, Zahlmeister, Fourieroffizieren, Kranken u. s. w. — Für alle übrigen Transport-Bedürfnisse der Truppen haben die Intendanturen im Wege des Vertrages die Transportmittel zu beschaffen.	195:208
laband_staatsrecht0301_1880-5321-34	Truppenteil	Dieselbe wird nach den für den Friedenszustand geltenden Sätzen gewährt: für die Truppentheile, welche schon vor der Mobilmachung zur Besatzung des Ortes gehörten, bis zu ihrem Ausmarsche; ferner für die Truppentheile, welche zur Besatzung des Ortes nach der Mobilmachung einrücken, insbesondere auch für die Besatzung der Etappenorte; endlich für Ersatztruppen in den Standquartieren.	204:217
nn_nrhz183_1848-182-18	Truppenteil	Da jedoch eine Verstärkung der Garnison nicht beabsichtigt wird, so soll eine entsprechende Anzahl jetzt hier stehender Truppentheile an die Orte geschickt werden, wo sie zuletzt sechs Monate ununterbrochen sich aufgehalten haben.	120:133
laband_staatsrecht0301_1880-931-21	Truppenteil	Den Bundesfürsten und Senaten sind im Art. 66 Abs. 1 der R. V. gewisse Rechte hinsichtlich „aller ihren Gebieten angehörenden Truppentheile“ eingeräumt.	126:139
laband_staatsrecht0301_1880-5443-29	Truppenteil	Der Zweck der Landlieferungen ist die Füllung der Kriegsmagazine; sie haben also nicht, wie die den Gemeinden auferlegten Kriegslasten, die Bestimmung, den augenblicklichen Bedürfnissen der Truppentheile unmittelbar abzuhelfen, sondern sie sollen zur Ansammlung der Vorräthe dienen, welche zu einem ordnungsmäßigen Unterhalt der bewaffneten Macht im Wege der Magazinverpflegung erforderlich sind.	190:203
berg_ostasien04_1873-301-32	Truppenteil	Mit dem französischen General O’ Malley trat der Gesandte in keine Verbindung; dagegen besuchten General Staveley und die Herren seines Stabes, so wie die Commandeure und viele Officiere aller englischen Truppentheile ihn gleich nach seiner Ankunft.	204:217
laband_staatsrecht0301_1880-2378-13	Truppenteil	Bei Wiedererlangung der Ehrenrechte werden sie zur Ableistung des Restes der Dienstzeit einem Truppentheile überwiesen.	94:107
unknown_civilprozessordnung_1877-326-8	Truppenteil	Als Wohnsitz der Militärpersonen, welche zu einem Truppentheile gehören, der im Deutschen Reich keinen Garnisonort hat, gilt in Ansehung des Gerichtsstandes der letzte deutsche Garnisonort des Truppentheils.	50:63
nn_nrhz243ii_1849-635-22	Truppenteil	Die piemontesischen Generale Barguer und Rovero seien abgesetzt worden in Folge des kläglichen Zustandes, worin die gegenwärtige Regierung die ihnen anvertrauten Truppentheile gefunden habe.	162:175
laband_staatsrecht0301_1880-3100-26	Truppenteil	Die Wahl erfolgt durch das Offizierkorps des Landwehrbataillons, welchem der Aspirant angehört; falls er aber zum Dienst einberufen ist, durch das Offizierkorps des Truppentheils.	165:178
laband_staatsrecht0301_1880-3898-19	Truppenteil	Die Haft (zur Erzwingung der Ableistung des Offenbarungseides) ist unstatthaft gegen Militairpersonen, welche zu einem mobilen Truppentheile oder zur Besatzung eines in Dienst gestellten Kriegsfahrzeuges gehören, und demgemäß wird die Haft gegen Militairpersonen unterbrochen, wenn dieselben zu einem mobilen Truppentheile oder auf ein in Dienst gestelltes Kriegsfahrzeug einberufen werden, für die Dauer dieser Verhältnisse.	127:140
nn_nrhz274_1849-165-10	Truppenteil	Trotzdem gehen nun allnächtlich ganz in der Stille immer neue Truppentheile von hier nach Ungarn ab.	62:75
laband_staatsrecht0301_1880-3617-57	Truppenteil	So lange dieselben noch dienstbrauchbar sind, dürfen sie gegen ihren Willen nur ausnahmsweise, wenn gewichtige Gründe vorliegen, und nach sechsmonatlicher Kündigung aus dem Dienst entlassen werden, nachdem die Genehmigung des General-Kommando’s hierzu eingeholt worden ist. Kapitulanten, deren Kapitulation während des mobilen Zustandes oder einer vom Kaiser angeordneten außergewöhnlichen Verstärkung ihres Truppentheils abläuft, dürfen ihre Entlassung aus dem Dienst erst bei der Demobilmachung oder Ueberführung ihres Truppentheils auf den Friedensstand fordern.	408:421
nn_nrhz081_1848-406-15	Truppenteil	Die Soldaten desselben keilten sich sogleich mit den hiesigen Bummlern und mit ihren Kameraden anderer Truppentheile, wahrscheinlich um von ihrem Ruhme nichts einzubüßen.	103:116
laband_staatsrecht0301_1880-909-26	Truppenteil	3. Zu den Rechten des militairischen Dienstherrn gehört nach der historischen Entwicklung des Militairrechts die Gerichtsherrlichkeit in Strafsachen; dieselbe steht daher den Kontingentsherren rücksichtlich ihrer Truppentheile zu.	213:226
laband_staatsrecht0301_1880-3099-62	Truppenteil	Die „Offizier-Aspiranten“ müssen nach ihrer Entlassung aus dem aktiven Dienst eine achtwöchentliche Uebung absolviren, um ihre dienstliche und außerdienstliche Befähigung zum Offiziere darzuthun; am Schluß der Dienstleistung trägt der Befehlshaber des Truppentheils, bei welchem sie die Uebung machen, in das Ueberweisungsnationale ein, ob er einverstanden sei, daß der betreffende Offizier-Aspirant zum Reserve-Offizier des Truppentheils beziehw. zum Landwehr-Offizier in Vorschlag gebracht werde. Hierauf muß sich der Offizier-Aspirant zur Offizierwahl stellen.	425:438
bismarck_erinnerungen01_1898-2355-33	Truppenteil	Ich habe auf den Boulevards erlebt, daß bei einer Festlichkeit einige hundert Menschen sich weder vorwärts noch rückwärts bewegen konnten, weil sie infolge mangelhafter Anordnung zwischen zwei in verschiedner Richtung marschirende Truppentheile gerathen waren, und daß die Polizei, welche das Hemmniß nicht wahrgenommen hatte, auf diese Masse gewaltthätig mit Faustschlägen und den in Paris so üblichen coups de pied einstürmte, bis sie auf einen „Monsieur décoré“ stieß.	231:244
laband_staatsrecht0301_1880-3061-24	Truppenteil	Bei der Meldung ist der Berechtigungsschein und ein obrigkeitliches Attest über die sittliche Führung seit Ertheilung der Berechtigung vorzuzeigen, worauf der Kommandeur des Truppentheils die ärztliche Untersuchung des sich Meldenden veranlaßt.	174:187
laband_staatsrecht0301_1880-1391-30	Truppenteil	Die Listen über die Offiziere, Militairärzte und oberen Militairbeamten des Beurlaubtenstandes heißen Ranglisten; die Listen über die Mannschaften der Reserve und Landwehr und über die zur Disposition der Truppentheile beurlaubten Mannschaften heißen Landwehr-Stammrollen; die Listen über die übrigen zum Beurlaubtenstande gehörigen Mannschaften und über die Ersatzreservisten erster Klasse heißen Kontrollisten; außerdem werden zur Aufrechterhaltung und Uebersicht und zur Erleichterung der Einberufung Auszüge aus diesen 3 Listen geführt, welche Hülfslisten heißen.	205:218
nn_nrhz289_1849-261-21	Truppenteil	Weiter heißt es: „er hielt in weitläufigen Kantonnements gänzlich still, versteht sich zu dem Zweck, die einzelnen Truppentheile nach und nach von den Dänen aufreiben, zusammenhauen, oder aufheheben zu lassen.	115:128
laband_staatsrecht0301_1880-3569-17	Truppenteil	Der Vertrag muß in allen Fällen schriftlich abgeschlossen werden. Kein Truppentheil darf mit Kapitulanten eines andern Truppentheils ohne Zustimmung des letzteren behufs Gewinnung derselben in Verbindung treten und er darf mit Mannschaften, welche Truppentheilen oder Instituten derselben Garnison angehört haben, nicht früher eine Kapitulation abschließen als nach Ablauf eines Jahres nach ihrer Entlassung von ihrem Truppentheil, wofern nicht der letztere die Zustimmung zu einer früheren Kapitulation ertheilt.	119:132
laband_staatsrecht0301_1880-4912-19	Truppenteil	4. Der Quartiergeber kann demnach seine Forderung immer nur gegen den Gemeindevorstand, nicht gegen die Intendantur oder den Truppentheil geltend machen.	125:137
alexis_ruhe05_1852-3036-7	Truppenteil	— Besitzen Sie ein vollständiges Kataster aller Truppentheile, die in's Feld rücken?“ setzte die Gargazin hinzu.	48:61
laband_staatsrecht0301_1880-917-70	Truppenteil	Auch in denjenigen Kontingenten, welche in den Verband der Preußischen Armee aufgenommen worden sind, ist den Landesherren ein Rest dieser äußeren Bekundung ihrer Kontingentsherrlichkeit gelassen worden, indem besondere Bestimmungen über die Helmdekoration, Kokarden, Schärpe, Portepee, Epauletten, Achselstücke und Achselklappen der betreffenden Truppentheile verabredet worden sind. Durchweg ist die Regel anerkannt, daß die ihrer Dienstpflicht genügenden Wehrpflichtigen neben der Kokarde des Truppentheils, in dem sie dienen, die Kokarde des Staates, dem sie angehören, tragen.	496:509
laband_staatsrecht0301_1880-1666-18	Truppenteil	Garnisonlazarethe sind einzurichten in allen Garnisonorten (und in Orten mit bleibendem Kommando), in denen die Truppentheile die Stärke einer Kompagnie oder Eskadron und darüber haben, und in Festungen.	112:125
laband_staatsrecht0301_1880-3566-9	Truppenteil	Ermächtigt zum Abschluß der Kapitulation ist der Befehlshaber eines Truppentheils (Regiment, selbstst.	68:81
laband_staatsrecht0301_1880-3627-4	Truppenteil	Durch Uebereinkunft zwischen dem Truppentheil und dem Kapitulanten, wenn die häuslichen Verhältnisse desselben seine Entlassung dringend wünschenswerth machen.	33:45
nn_nrhz081_1848-387-13	Truppenteil	Das sicherste Mittel, allen Eventualitäten vorzubeugen, wäre die Zurückziehung des bewaffneten Truppentheils, die auch den vielen Versicherungen zufolge jetzt eintreten sollte, da, wie wir hören, die gerichtliche Vernehmung des Militärs beendet sein soll.	95:108
nn_nrhz245_1849-468-11	Truppenteil	So viel ist sicher, daß der König von Neapel starke Truppentheile dahin abgeschickt hat.	52:65
nn_nrhz112_1848-312-18	Truppenteil	„Nein“; ad 3) erklärt er, es sei Gebrauch, wenn verschiedene Armeekorps und Truppentheile sich in einer Provinz zusammenfinden, den Oberbefehl einem Einzigen zu übergeben; ad 4) daß die politische Lage der Dinge in Deutschland, die Bewegung in dieser Stadt es nothwendig gemacht, auf alle Dinge geruster zu sein.	76:89
laband_staatsrecht0301_1880-3617-73	Truppenteil	So lange dieselben noch dienstbrauchbar sind, dürfen sie gegen ihren Willen nur ausnahmsweise, wenn gewichtige Gründe vorliegen, und nach sechsmonatlicher Kündigung aus dem Dienst entlassen werden, nachdem die Genehmigung des General-Kommando’s hierzu eingeholt worden ist. Kapitulanten, deren Kapitulation während des mobilen Zustandes oder einer vom Kaiser angeordneten außergewöhnlichen Verstärkung ihres Truppentheils abläuft, dürfen ihre Entlassung aus dem Dienst erst bei der Demobilmachung oder Ueberführung ihres Truppentheils auf den Friedensstand fordern.	521:534
laband_staatsrecht0301_1880-3204-32	Truppenteil	Ist den beiden angebenen Erfordernissen genügt, so kann jeder Unteroffizier oder Soldat, der nach vollendetem 17. und vor zurückgelegtem 23. Lebensjahre mindestens 6 Monate gedient hat, sobald bei seinem Truppentheile eine Vakanz in der etatsmäßigen Zahl der Portepeefähnriche vorhanden ist, zu letzterer Charge in Vorschlag gebracht werden.	204:217
laband_staatsrecht0301_1880-3217-27	Truppenteil	„Von den im Offizier-Examen Bestandenen werden bei eintretender Vakanz die der Anciennetät nach ältesten Portepeefähnriche dem Könige zum Offizier vorgeschlagen, nachdem das Offizier-Korps des betreffenden Truppentheils in einem eigenen, dem Vorschlage beizufügenden Protokoll erklärt hat, daß es den Vorzuschlagenden für würdig erachtet, in seine Mitte zu treten, und nachdem in einem besonderen Atteste bezeugt ist, daß derselbe die einem Offiziere nöthige praktische Dienstkenntniß besitzt.	206:219
laband_staatsrecht0301_1880-3868-75	Truppenteil	Auch hinsichtlich des Bürgerlichen Prozeßverfahrens (ausgenommen die Zwangsvollstreckung) bestehen für Militairpersonen keine abweichenden Vorschriften, mit der alleinigen Ausnahme, daß die Zustellungen für einen Unteroffizier oder einen Gemeinen des aktiven Heeres oder der aktiven Marine an den Chef der zunächst vorgesetzten Kommandobehörde (der Kompagnie, Schwadron, Batterie u. s. w.) erfolgen müssen, und daß Zustellungen an Personen, welche zu einem im Auslande befindlichen oder zu einem mobilen Truppentheile oder zur Besatzung eines in Dienst gestellten Kriegsfahrzeuges gehören, mittelst Ersuchens der vorgesetzten Kommandobehörde erfolgen können.	504:517
laband_staatsrecht0301_1880-1772-15	Truppenteil	Die Lehrer sind Offiziere, welche für die Dauer dieser Verwendung aus dem Etat ihrer Truppentheile ausscheiden und einen in sich geschlossenen Offizier-Korps-Verband bilden.	85:98
laband_staatsrecht0301_1880-4862-10	Truppenteil	Nach der Ausführungs-Instr. §. 14 muß der Ortsvorstand den Truppentheil noch vor Beginn des dritten Monats unter Angabe des neuen Quartierbezirks davon in Kenntniß setzen, daß eine solche Maßregel beabsichtigt wird.	59:71
nn_nrhz294_1849-109-14	Truppenteil	Es ist aus dem Kriegs-Ministerium der Befehl erlassen worden, daß noch mehrere preußische Truppentheile von verschiedenen Richtungen aus unverzüglich nach Dresden aufbrechen sollen.	90:103
laband_staatsrecht0301_1880-3846-44	Truppenteil	Der freiwillige (berufsmäßige) Eintritt in den Militairdienst dagegen ist maßgebend für die ganze Lebensstellung und alle Rechtsverhältnisse und demgemäß haben solche Militairpersonen in Ansehung des Gerichtsstandes ihren Wohnsitz am Garnisonorte, wofern sie überhaupt selbstständig einen Wohnsitz begründen konnen. Wenn ein Truppentheil im Deutschen Reich keinen Garnisonort hat, so gilt in Ansehung des Gerichtsstandes der letzte deutsche Garnisonort des Truppentheils als Wohnort der zu diesem Truppentheil gehörenden Militairpersonen. Der dienstliche Aufenthalt einer Militairperson außerhalb des Garnisonortes begründet keinen Gerichtsstand für dieselbe.	325:337
grabbe_napoleon_1831-4088-20	Truppenteil	— Seine paar Bataillone bei Charleroi haben keine Kanonen, und unsere überstarken Avantgarden sind Blücher bei Ligny und meine Truppentheile bei Quatrebras — Vorwärts der Tanz!	127:140
bluntschli_voelkerrecht_1868-5438-8	Truppenteil	Am. 128. Wohl können sich während der Schlacht Truppentheile als Kriegsgefangene ergeben, aber die Lösung des Verhältnisses auf Ehrenwort hin wird als der Kriegssitte zuwider betrachtet.	47:60
beyer_poetik02_1883-8899-29	Truppenteil	Der Dichter bricht plötzlich ab, um an einer andern Stelle anzuknüpfen, so daß er wie ein Feldherr erscheint, der bald bei diesem, bald bei jenem Truppenteil sich aufhält, bald diesen, bald jenen fördernd, bis er sie sämtlich genügend vorgeschoben hat, um sie nun für eine unerwartete Totalwirkung zu vereinigen.	146:157
laband_staatsrecht0301_1880-3846-69	Truppenteil	Der freiwillige (berufsmäßige) Eintritt in den Militairdienst dagegen ist maßgebend für die ganze Lebensstellung und alle Rechtsverhältnisse und demgemäß haben solche Militairpersonen in Ansehung des Gerichtsstandes ihren Wohnsitz am Garnisonorte, wofern sie überhaupt selbstständig einen Wohnsitz begründen konnen. Wenn ein Truppentheil im Deutschen Reich keinen Garnisonort hat, so gilt in Ansehung des Gerichtsstandes der letzte deutsche Garnisonort des Truppentheils als Wohnort der zu diesem Truppentheil gehörenden Militairpersonen. Der dienstliche Aufenthalt einer Militairperson außerhalb des Garnisonortes begründet keinen Gerichtsstand für dieselbe.	497:509
laband_staatsrecht0301_1880-3827-34	Truppenteil	Die Zuständigkeit der einzelnen Militairgerichte ist von der Staatsangehörigkeit der Militairpersonen unabhängig, sie bestimmt sich lediglich nach dem Militairdienstverhältniß, so daß z. B. ein Preuße, der seiner Wehrpflicht in einem bayerischen Truppentheil genügt, dem entsprechenden bayerischen Militairgericht unterworfen ist.	246:258
laband_staatsrecht0301_1880-3644-30	Truppenteil	Durch das Generalkommando kann die Kapitulation vor Ablauf der Kapitulationszeit aufgehoben werden, wenn bei fortgesetzt schlechter Führung des Kapitulanten durch das längere Verbleiben desselben im Dienst das Interesse des Truppentheils geschädigt wird.	224:237
nn_nrhz169_1848-298-7	Truppenteil	Dieselben Reibungen zwischen Artilleristen und Soldaten anderer Truppentheile, die letzthin in Trier und andern Orten vorgefallen sind, fangen an auch hier einzutreten.	64:77
laband_staatsrecht0301_1880-2596-4	Truppenteil	Beurlaubungen zur Disposition des Truppentheils sind nach Ablauf einer zweijährigen activen Dienstzeit statthaft, sofern die entstehenden Vakanzen durch Einstellung von Rekruten oder Freiwilligen gedeckt werden können.	34:47
treitschke_geschichte01_1879-6889-26	Truppenteil	Ein sächsischer Offizier, der droben auf dem Kreuzthurme das weite Schlachtfeld wie einen Teppich zu seinen Füßen liegen sah, meldete pünktlich den Anmarsch jedes Truppentheiles der Verbündeten.	163:177
nn_nrhz073_1848-16-7	Truppenteil	„Das Ministerium zu ersuchen, diejenigen Truppentheile, die bei den Ereignissen in Schweidnitz kompromittirt seien, zur Vermeidung neuer Collisionen aus Schweidnitz zu entfernen.“	41:54
laband_staatsrecht0301_1880-3066-16	Truppenteil	2. Nur in größeren Garnisonen erfolgt nach Anordnung des Generalkommando’s die Vertheilung der Freiwilligen auf die Truppentheile der gewählten Waffengattung durch die denselben vorgesetzte Militairbehörde. W.O. I §. 94 Z. 3 Abs.	116:129
nn_nrhz163_1848-208-32	Truppenteil	Nächst den neuerlich gemeldeten Militärexcessen ist wiederum ein neuer von einer Arbeiterkompagnie der Festungs-Artillerie vorgekommen, indem der interimistische Chef derselben sie zwingen wollte, Tornister in Empfang zu nehmen (derartige Truppentheile sind bis jetzt stets vom Tornistertragen befreit gewesen.)	239:252
unknown_civilprozessordnung_1877-2864-10	Truppenteil	6. das Diensteinkommen der Militärpersonen, welche zu einem mobilen Truppentheil oder zur Besatzung eines in Dienst gestellten Kriegsfahrzeuges gehören;	68:80
brunner_rechtsgeschichte02_1892-12720-22	Truppenteil	An die Heimkehr von der Heerfahrt scheint sich schon nach fränkischem Rechte ein Nachfriede angeschlossen zu haben, der die Demobilisierung des Truppenteils vierzig Nächte überdauerte.	144:156
laband_staatsrecht0301_1880-3569-58	Truppenteil	Der Vertrag muß in allen Fällen schriftlich abgeschlossen werden. Kein Truppentheil darf mit Kapitulanten eines andern Truppentheils ohne Zustimmung des letzteren behufs Gewinnung derselben in Verbindung treten und er darf mit Mannschaften, welche Truppentheilen oder Instituten derselben Garnison angehört haben, nicht früher eine Kapitulation abschließen als nach Ablauf eines Jahres nach ihrer Entlassung von ihrem Truppentheil, wofern nicht der letztere die Zustimmung zu einer früheren Kapitulation ertheilt.	418:430
nn_nrhz074b_1848-90-21	Truppenteil	Als Rath wurde der Deputation ertheilt, die Versammlung der Stadtverordneten möchte nochmals bei dem General-Kommando in Breslau um Versetzung jenes Truppentheils nachsuchen, jedoch nicht mit Sicherheit darauf bauen.	149:162
26120215_1983_04_21_01_026.tcf.xml-11-17	Truppenteil	Bei herzlichen Gesprächen im Gelände sowie bei einem Rundgang durch Unterkünfte und Parks versicherten die Angehörigen des Truppenteils, daß sie bereit und in der Lage sind, jeden Befehl zum Schutz des Sozialismus und des Friedens in Ehren zu erfüllen	123:135
heckert_schulgesetzgebung_1847-6371-44	Truppenteil	In denjenigen Garnisonorten, wo mehrere Civilschulen benutzt werden, wird dies in der Art geschehen können, daß die Commission für jedes Kind einen Zettel mit dem Namen desselben und der zu besuchenden Schule ausfertigen läßt, und diese Zettel an die betr. Truppentheile oder Behörden übersendet, um den Eltern der Kinder eingehändigt und von letzteren bei ihrem Eintritte in die Schule dem Vorsteher oder Lehrer derselben überliefert zu werden.	257:270
treitschke_geschichte01_1879-11039-22	Truppenteil	Sein Heer war nicht nur völlig ermattet, sondern auch in seiner taktischen Gliederung ganz gebrochen; der lange Kampf hatte alle Truppentheile wirr durcheinander geschüttelt, aus den Trümmern der beiden prächtigen Reiterbrigaden Ponsonby und Somerset stellte man soeben zwei Schwadronen zusammen.	129:142
laband_staatsrecht0301_1880-1612-2	Truppenteil	Bei jedem Truppentheil, der einen besonderen Bekleidungs-Etat hat, besteht zur Verwaltung desselben eine Bekleidungs-Kommission, welche aus einem Präses (Stabsoffizier), einem oder mehreren Offizieren und einem Zahlmeister gebildet wird.	10:22
laband_staatsrecht0301_1880-3068-36	Truppenteil	Wird der Truppentheil, in welchem ein Einjährig-Freiwilliger dient, in Friedenszeiten in eine andere Garnison verlegt, so wird der Freiwillige auf seinen Wunsch zu einem in der Garnison oder in der Nähe derselben verbleibenden Truppentheil versetzt. W.O. I §. 94 Z. 10.	227:239
laband_staatsrecht0301_1880-3059-6	Truppenteil	Den Freiwilligen steht die Wahl des Truppentheiles, bei welchem sie ihrer aktiven Dienstpflicht genügen wollen, innerhalb des ganzen Reiches frei.	36:50
laband_staatsrecht0301_1880-5321-13	Truppenteil	Dieselbe wird nach den für den Friedenszustand geltenden Sätzen gewährt: für die Truppentheile, welche schon vor der Mobilmachung zur Besatzung des Ortes gehörten, bis zu ihrem Ausmarsche; ferner für die Truppentheile, welche zur Besatzung des Ortes nach der Mobilmachung einrücken, insbesondere auch für die Besatzung der Etappenorte; endlich für Ersatztruppen in den Standquartieren.	81:94
treitschke_geschichte04_1889-7853-49	Truppenteil	Sie bemerkten bald die mangelhafte Bewaffnung, die elende Verpflegung, die unmenschliche Mannszucht in vielen russischen Regimentern, und obwohl sie sich selbst in der langen Friedenszeit an manche unlebendige Manövrirkünste gewöhnt hatten, so sahen sie doch mit Verwunderung, wie der Czar jede Bewegung der kämpfenden Truppentheile Zug um Zug selber leitete, seine Generale nur die überbrachten Befehle mechanisch weitergaben.	319:332
schreiner_halket_1898-1007-4	Truppenteil	Die Maultiere waren diesem Truppenteil vor einer Woche abhanden gekommen, und bis man sie wieder eingefangen haben würde, sollte hier gelagert werden.	27:38
laband_staatsrecht0301_1880-455-29	Truppenteil	Er kann jeder Zeit von dem Zustande der einzelnen Kontingente sich persönlich oder durch von ihm ernannte Inspekteure überzeugen, um festzustellen, daß innerhalb des deutschen Heeres alle Truppentheile vollzählig und kriegstüchtig vorhanden sind, und er hat dafür zu sorgen, daß Einheit in der Organisation und Formation, in Bewaffnung und Kommando, in der Ausbildung der Mannschaften, sowie in der Qualifikation der Offiziere hergestellt und erhalten wird.	188:201
laband_staatsrecht0301_1880-457-2	Truppenteil	Da alle Truppentheile den Befehlen des Kaisers unbedingt Folge leisten müssen, so ergiebt sich, daß diese Anordnungen unmittelbar vom Kaiser an die betreffenden Truppen-Kommando-Behörden ergehen können.	8:21
nn_nrhz029b_1848-52-17	Truppenteil	Der Oberst Harder, Kommandeur des 16. Infanterie-Regiments, hat den Offizieren, Unteroffizieren und Soldaten jenes Truppentheils „zur Würdigung der jüngsten politischen Ereignisse“ eine Schrift, betitelt, „eine Stimme aus Oberschlesien“, übergeben, in welcher es unter Anderm heißt:	115:128
laband_staatsrecht0301_1880-2595-19	Truppenteil	Vor Ablauf der gesetzlichen Dienstzeit können Wehrpflichtige aus dem activen Dienst entlassen werden und zwar entweder zur Disposition des Truppentheils oder zur Disposition der Ersatzbehörden.	139:152
fontane_brandenburg03_1873-842-10	Truppenteil	Beide Turner blieben seitdem vereint; sie dienten in demselben Truppentheil (der Garde); sie fochten am 3. Juli bei Königgrätz; und abermals an einem heißen Augusttage, heißer als jener Wandertag, der sie 8 Jahre vorher zur Königs-Eiche geführt hatte, stürmten sie gemeinschaftlich gegen St. Privat.	63:75
nn_nrhz189ii_1849-196-23	Truppenteil	Im 3. Jägerkorps und 10. Linienbataillon hat man aber gar nicht erst gefragt, sondern das Offizierkorps hat eine Adresse (in jedem Truppentheil) zu Stande gebracht, dem Bonin zugeschickt und nachher erst der Mannschaft gesagt:	131:143
laband_staatsrecht01_1876-2801-19	Truppenteil	Der Bundesfeldherr dagegen hatte den Oberbefehl über die gesammte Bundesarmee, die Oberaufsicht über die Vollzähligkeit und Kriegstüchtigkeit aller Truppentheile, das Recht zur Inspection derselben, die Bestimmung des Präsenzstandes und der Gliederung der Contingente, die Befugniß, innerhalb des Bundesgebietes Festungen anzulegen und die Mitglieder der Bundesraths-Ausschüsse für das Landheer und die Festungen und für das Seewesen zu ernennen. Ebenso stand ihm als Bundesfeldherrn das Recht zu, jeden Theil des Bundesgebietes in Kriegszustand zu erklären, sowie die Vollstreckung einer etwa erforderlichen Bundesexecution.	148:161
2532889X_1983-06-18_01_041.tcf.xml-64-8	Truppenteil	"Volkseigene Betriebe, Brigaden der sozialistischen Arbeit, Truppenteile der NVA, Institutionen und Schulen tragen den ehrenvollen Namen „Hermann Matern""."	59:71
