identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
1980-1990_kjøpepress_1	2012-2019_kjøpepress_141	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_1	2012-2019_kjøpepress_161	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_1	2012-2019_kjøpepress_206	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_109	2012-2019_kjøpepress_141	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_1	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4, 4]
1980-1990_kjøpepress_1	2012-2019_kjøpepress_94	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_10	2012-2019_kjøpepress_109	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_10	1980-1990_kjøpepress_8	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_10	1980-1990_kjøpepress_7	kjøpepress	2.0	[1, 4, 3]
1980-1990_kjøpepress_10	1980-1990_kjøpepress_5	kjøpepress	3.0	[1, 4]
1980-1990_kjøpepress_10	1980-1990_kjøpepress_13	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_1	1980-1990_kjøpepress_9	kjøpepress	2.0	[1, 3]
2012-2019_kjøpepress_269	2012-2019_kjøpepress_97	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_269	2012-2019_kjøpepress_62	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_269	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_109	2012-2019_kjøpepress_206	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_109	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_109	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_109	2012-2019_kjøpepress_62	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_133	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_141	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_161	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_62	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_0	1980-1990_kjøpepress_9	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_118	2012-2019_kjøpepress_97	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_133	2012-2019_kjøpepress_141	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_133	2012-2019_kjøpepress_161	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_133	2012-2019_kjøpepress_206	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_133	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_133	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_141	2012-2019_kjøpepress_161	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_141	2012-2019_kjøpepress_206	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_141	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_141	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_141	2012-2019_kjøpepress_97	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_161	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_161	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_161	2012-2019_kjøpepress_62	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_206	2012-2019_kjøpepress_269	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_206	2012-2019_kjøpepress_307	kjøpepress	0.0	[4, 4]
2012-2019_kjøpepress_206	2012-2019_kjøpepress_62	kjøpepress	0.0	[4, 4, 4]
2012-2019_kjøpepress_206	2012-2019_kjøpepress_97	kjøpepress	0.0	[4, 4]
1980-1990_kjøpepress_10	1980-1990_kjøpepress_12	kjøpepress	2.0	[1, 3]
1980-1990_kjøpepress_1	2012-2019_kjøpepress_97	kjøpepress	0.0	[4, 4]
1980-1990_kreft_139	1980-1990_kreft_68	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_352	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_4602	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
1980-1990_kreft_139	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_139	1980-1990_kreft_247	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_12	2012-2019_kreft_6913	kreft	0.0	[4, 4, 4]
1980-1990_kreft_139	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_12	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_8229	kreft	0.0	[4, 4]
1980-1990_kreft_117	1980-1990_kreft_12	kreft	0.0	[4, 4, 4]
1980-1990_kreft_117	1980-1990_kreft_151	kreft	0.0	[4, 4, 4]
1980-1990_kreft_117	1980-1990_kreft_172	kreft	0.0	[4, 4]
1980-1990_kreft_117	1980-1990_kreft_212	kreft	0.0	[4, 4]
1980-1990_kreft_117	1980-1990_kreft_247	kreft	0.0	[4, 4]
1980-1990_kreft_117	1980-1990_kreft_50	kreft	0.0	[4, 4, 4]
1980-1990_kreft_117	1980-1990_kreft_68	kreft	0.0	[4, 4]
1980-1990_kreft_117	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_117	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_117	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_117	2012-2019_kreft_536	kreft	0.0	[4, 4]
1980-1990_kreft_12	1980-1990_kreft_151	kreft	0.0	[4, 4]
1980-1990_kreft_12	1980-1990_kreft_172	kreft	0.0	[4, 4]
1980-1990_kreft_12	1980-1990_kreft_64	kreft	0.0	[4, 4]
1980-1990_kreft_12	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_12	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_12	2012-2019_kreft_5618	kreft	0.0	[4, 4, 4]
1980-1990_kreft_117	2012-2019_kreft_4602	kreft	0.0	[4, 4]
1980-1990_kreft_151	1980-1990_kreft_247	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
1980-1990_kreft_247	2012-2019_kreft_5090	kreft	0.0	[4, 4, 4]
1980-1990_kreft_247	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_352	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_247	1980-1990_kreft_68	kreft	0.0	[4, 4]
1980-1990_kreft_212	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_212	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
1980-1990_kreft_212	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_212	2012-2019_kreft_4602	kreft	0.0	[4, 4]
1980-1990_kreft_212	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_212	1980-1990_kreft_64	kreft	0.0	[4, 4, 4]
1980-1990_kreft_172	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_172	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_139	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_172	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_172	2012-2019_kreft_4602	kreft	0.0	[4, 4]
1980-1990_kreft_172	2012-2019_kreft_352	kreft	0.0	[4, 4, 4]
1980-1990_kreft_172	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_172	1980-1990_kreft_68	kreft	0.0	[4, 4, 4]
1980-1990_kreft_172	1980-1990_kreft_50	kreft	0.0	[4, 4]
1980-1990_kreft_151	2012-2019_kreft_8229	kreft	0.0	[4, 4]
1980-1990_kreft_151	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
1980-1990_kreft_151	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_151	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_151	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_151	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_151	1980-1990_kreft_68	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
1980-1990_kreft_151	1980-1990_kreft_172	kreft	0.0	[4, 4]
1980-1990_kreft_172	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_5206	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_4602	kreft	0.0	[4, 4, 4]
2012-2019_kreft_4690	2012-2019_kreft_5147	kreft	0.0	[4, 4, 4]
2012-2019_kreft_2568	2012-2019_kreft_4690	kreft	0.0	[4, 4]
2012-2019_kreft_2568	2012-2019_kreft_5206	kreft	0.0	[4, 4, 4]
2012-2019_kreft_2568	2012-2019_kreft_536	kreft	0.0	[4, 4]
2012-2019_kreft_2568	2012-2019_kreft_8229	kreft	0.0	[4, 4]
2012-2019_kreft_352	2012-2019_kreft_4602	kreft	0.0	[4, 4]
2012-2019_kreft_352	2012-2019_kreft_5206	kreft	0.0	[4, 4, 4]
2012-2019_kreft_352	2012-2019_kreft_5618	kreft	0.0	[4, 4, 4]
2012-2019_kreft_352	2012-2019_kreft_6913	kreft	0.0	[4, 4]
2012-2019_kreft_352	2012-2019_kreft_8229	kreft	0.0	[4, 4]
2012-2019_kreft_4602	2012-2019_kreft_4690	kreft	0.0	[4, 4]
2012-2019_kreft_4602	2012-2019_kreft_6913	kreft	0.0	[4, 4, 4]
2012-2019_kreft_4602	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
2012-2019_kreft_4690	2012-2019_kreft_5090	kreft	0.0	[4, 4, 4]
1980-1990_kreft_10	2012-2019_kreft_5147	kreft	0.0	[4, 4, 4]
2012-2019_kreft_2568	2012-2019_kreft_4602	kreft	0.0	[4, 4]
2012-2019_kreft_4690	2012-2019_kreft_536	kreft	0.0	[4, 4]
2012-2019_kreft_4690	2012-2019_kreft_8229	kreft	0.0	[4, 4]
2012-2019_kreft_5090	2012-2019_kreft_5147	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5090	2012-2019_kreft_536	kreft	0.0	[4, 4]
2012-2019_kreft_5090	2012-2019_kreft_5618	kreft	0.0	[4, 4]
2012-2019_kreft_5090	2012-2019_kreft_6913	kreft	0.0	[4, 4]
2012-2019_kreft_5090	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5147	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5147	2012-2019_kreft_5618	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5147	2012-2019_kreft_6913	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5147	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5206	2012-2019_kreft_536	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5206	2012-2019_kreft_5618	kreft	0.0	[4, 4, 4]
2012-2019_kreft_5206	2012-2019_kreft_8229	kreft	0.0	[4, 4]
2012-2019_kreft_536	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
2012-2019_kreft_4690	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_10	1980-1990_kreft_117	kreft	0.0	[4, 4]
2012-2019_kreft_352	2012-2019_kreft_4690	kreft	0.0	[4, 4, 4]
1980-1990_kreft_10	1980-1990_kreft_151	kreft	0.0	[4, 4]
1980-1990_kreft_10	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_10	1980-1990_kreft_68	kreft	0.0	[4, 4, 4]
1980-1990_kreft_10	1980-1990_kreft_64	kreft	0.0	[4, 4, 4]
1980-1990_kreft_10	1980-1990_kreft_50	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_247	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
1980-1990_kreft_50	1980-1990_kreft_68	kreft	0.0	[4, 4, 4]
1980-1990_kreft_10	1980-1990_kreft_139	kreft	0.0	[4, 4]
1980-1990_kreft_50	2012-2019_kreft_4602	kreft	0.0	[4, 4, 4]
1980-1990_kreft_50	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_50	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_50	2012-2019_kreft_5147	kreft	0.0	[4, 4, 4]
1980-1990_kreft_50	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_50	2012-2019_kreft_8229	kreft	0.0	[4, 4, 4]
1980-1990_kreft_50	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_64	2012-2019_kreft_352	kreft	0.0	[4, 4]
1980-1990_kreft_64	1980-1990_kreft_68	kreft	0.0	[4, 4]
1980-1990_kreft_10	1980-1990_kreft_247	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_6913	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_5618	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_5090	kreft	0.0	[4, 4]
1980-1990_kreft_10	1980-1990_kreft_172	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_4602	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_2568	kreft	0.0	[4, 4]
1980-1990_kreft_64	2012-2019_kreft_5618	kreft	0.0	[4, 4, 4]
1980-1990_kreft_64	2012-2019_kreft_5206	kreft	0.0	[4, 4, 4]
1980-1990_kreft_64	2012-2019_kreft_5147	kreft	0.0	[4, 4]
1980-1990_kreft_64	2012-2019_kreft_4690	kreft	0.0	[4, 4]
1980-1990_kreft_68	2012-2019_kreft_4690	kreft	0.0	[4, 4, 4]
1929-1965_landet_716	1970-2015_landet_3572	landet	0.0	[4, 4]
1929-1965_landet_716	1970-2015_landet_3433	landet	0.0	[4, 4]
1929-1965_landet_716	1970-2015_landet_2542	landet	0.0	[4, 4, 4]
1929-1965_landet_331	1970-2015_landet_8656	landet	0.0	[4, 4, 4]
1929-1965_landet_331	1970-2015_landet_8036	landet	1.0	[4, 3]
1929-1965_landet_331	1970-2015_landet_6546	landet	1.0	[3, 4]
1929-1965_landet_331	1970-2015_landet_1490	landet	0.0	[4, 4, 4]
1929-1965_landet_331	1970-2015_landet_3629	landet	0.0	[4, 4]
1929-1965_landet_331	1970-2015_landet_3433	landet	0.0	[4, 4]
1929-1965_landet_331	1929-1965_landet_973	landet	0.0	[4, 4]
1929-1965_landet_331	1929-1965_landet_79	landet	0.0	[1, 1]
1929-1965_landet_331	1929-1965_landet_716	landet	0.0	[4, 4]
1929-1965_landet_716	1970-2015_landet_5655	landet	0.0	[4, 4]
1929-1965_landet_331	1970-2015_landet_5655	landet	0.0	[4, 4]
1929-1965_landet_716	1970-2015_landet_6537	landet	0.0	[4, 4, 4]
1929-1965_landet_257	1970-2015_landet_8656	landet	0.0	[4, 4, 4]
1929-1965_landet_79	1929-1965_landet_817	landet	0.0	[1, 1]
1929-1965_landet_973	1970-2015_landet_6546	landet	2.0	[3, 4, 1]
1929-1965_landet_973	1970-2015_landet_3433	landet	0.0	[4, 4]
1929-1965_landet_973	1970-2015_landet_2542	landet	0.0	[4, 4, 4]
1929-1965_landet_973	1970-2015_landet_1490	landet	0.0	[4, 4]
1929-1965_landet_817	1970-2015_landet_8036	landet	3.0	[4, 1, 0]
1929-1965_landet_817	1970-2015_landet_6546	landet	1.3333333333333333	[3, 2, 1]
1929-1965_landet_716	1970-2015_landet_8036	landet	0.0	[4, 4]
1929-1965_landet_817	1970-2015_landet_5655	landet	2.0	[4, 1, 1]
1929-1965_landet_817	1970-2015_landet_3433	landet	2.0	[4, 2]
1929-1965_landet_817	1970-2015_landet_1490	landet	3.0	[4, 1]
1929-1965_landet_79	1970-2015_landet_8656	landet	2.0	[3, 1]
1929-1965_landet_79	1970-2015_landet_8036	landet	0.0	[1, 1]
1929-1965_landet_79	1970-2015_landet_4322	landet	0.0	[1, 1]
1929-1965_landet_79	1970-2015_landet_3572	landet	2.0	[3, 1]
1929-1965_landet_817	1970-2015_landet_3629	landet	3.0	[4, 1]
1929-1965_landet_257	1970-2015_landet_8036	landet	0.0	[4, 4]
1929-1965_landet_817	1970-2015_landet_3572	landet	0.0	[1, 1]
1929-1965_landet_257	1970-2015_landet_6537	landet	0.0	[4, 4]
1970-2015_landet_1490	1970-2015_landet_5655	landet	0.0	[4, 4]
1970-2015_landet_1490	1970-2015_landet_4322	landet	0.0	[4, 4]
1970-2015_landet_1490	1970-2015_landet_3629	landet	0.0	[4, 4]
1970-2015_landet_1490	1970-2015_landet_3433	landet	0.0	[4, 4, 4]
1970-2015_landet_1490	1970-2015_landet_2542	landet	0.0	[4, 4]
1929-1965_landet_2337	1970-2015_landet_8036	landet	2.0	[3, 1]
1929-1965_landet_2337	1970-2015_landet_6546	landet	2.0	[3, 1]
1929-1965_landet_2337	1970-2015_landet_6537	landet	2.0	[3, 1]
1929-1965_landet_2337	1970-2015_landet_5655	landet	1.3333333333333333	[3, 1, 1]
1929-1965_landet_2337	1970-2015_landet_4322	landet	1.3333333333333333	[3, 1, 1]
1929-1965_landet_2337	1970-2015_landet_2542	landet	2.0	[3, 0, 1]
1929-1965_landet_2337	1970-2015_landet_1490	landet	2.0	[3, 1]
1929-1965_landet_2337	1929-1965_landet_973	landet	1.3333333333333333	[3, 1, 1]
1929-1965_landet_2337	1929-1965_landet_817	landet	3.0	[1, 4]
1929-1965_landet_2337	1929-1965_landet_331	landet	2.0	[3, 1]
1970-2015_landet_1490	1970-2015_landet_6537	landet	0.0	[4, 4]
1970-2015_landet_1490	1970-2015_landet_8036	landet	0.0	[4, 4, 4]
1970-2015_landet_1490	1970-2015_landet_8656	landet	0.0	[4, 4]
1970-2015_landet_2542	1970-2015_landet_3629	landet	0.0	[4, 4]
1970-2015_landet_5655	1970-2015_landet_6546	landet	1.3333333333333333	[3, 1, 1]
1970-2015_landet_5655	1970-2015_landet_6537	landet	0.0	[4, 4]
1970-2015_landet_4322	1970-2015_landet_8656	landet	0.0	[4, 4]
1970-2015_landet_4322	1970-2015_landet_6537	landet	0.0	[4, 4, 4]
1970-2015_landet_3629	1970-2015_landet_5655	landet	0.0	[4, 4]
1970-2015_landet_3572	1970-2015_landet_6537	landet	0.0	[4, 4]
1970-2015_landet_3572	1970-2015_landet_5655	landet	0.0	[4, 4]
1929-1965_landet_2337	1929-1965_landet_257	landet	3.0	[4, 1]
1970-2015_landet_3572	1970-2015_landet_4322	landet	0.0	[4, 4]
1970-2015_landet_3433	1970-2015_landet_8656	landet	0.0	[4, 4]
1970-2015_landet_3433	1970-2015_landet_4322	landet	0.0	[4, 4]
1970-2015_landet_3433	1970-2015_landet_3572	landet	0.0	[4, 4]
1970-2015_landet_2542	1970-2015_landet_8656	landet	0.0	[4, 4]
1970-2015_landet_2542	1970-2015_landet_8036	landet	0.0	[4, 4]
1970-2015_landet_2542	1970-2015_landet_6537	landet	1.0	[3, 4]
1970-2015_landet_2542	1970-2015_landet_4322	landet	0.0	[4, 4]
1970-2015_landet_3572	1970-2015_landet_3629	landet	0.0	[4, 4]
1929-1965_landet_257	1970-2015_landet_6546	landet	2.0	[3, 1]
1929-1965_landet_2242	1970-2015_landet_3629	landet	0.0	[4, 4]
1929-1965_landet_2242	1970-2015_landet_3572	landet	1.0	[3, 4]
1929-1965_landet_1460	1929-1965_landet_817	landet	0.0	[1, 1]
1929-1965_landet_1460	1929-1965_landet_79	landet	2.0	[3, 1]
1929-1965_landet_1460	1929-1965_landet_716	landet	0.0	[4, 4, 4]
1929-1965_landet_1460	1929-1965_landet_331	landet	0.0	[4, 4]
1929-1965_landet_1460	1929-1965_landet_257	landet	0.0	[4, 4]
1929-1965_landet_1460	1929-1965_landet_2242	landet	0.0	[4, 4]
1929-1965_landet_1460	1929-1965_landet_1627	landet	0.0	[4, 4]
1929-1965_landet_1460	1970-2015_landet_2542	landet	0.0	[4, 4, 4]
1929-1965_landet_1192	1970-2015_landet_6546	landet	1.3333333333333333	[3, 1, 1]
1929-1965_landet_1192	1970-2015_landet_5655	landet	0.0	[4, 4]
1929-1965_landet_1192	1929-1965_landet_973	landet	0.0	[4, 4]
1929-1965_landet_1192	1929-1965_landet_79	landet	2.0	[3, 1]
1929-1965_landet_1192	1929-1965_landet_716	landet	0.0	[4, 4, 4]
1929-1965_landet_1192	1929-1965_landet_257	landet	0.0	[4, 4]
1929-1965_landet_1192	1929-1965_landet_2337	landet	1.3333333333333333	[3, 1, 1]
1929-1965_landet_1192	1929-1965_landet_2242	landet	0.6666666666666666	[4, 3, 4]
1929-1965_landet_1192	1970-2015_landet_6537	landet	0.0	[4, 4, 0]
1970-2015_landet_5655	1970-2015_landet_8036	landet	0.0	[4, 4, 4]
1929-1965_landet_1460	1970-2015_landet_3433	landet	0.0	[4, 0, 4]
1929-1965_landet_1460	1970-2015_landet_8656	landet	0.0	[4, 4]
1929-1965_landet_2242	1929-1965_landet_79	landet	2.0	[3, 1]
1929-1965_landet_2242	1929-1965_landet_716	landet	1.0	[4, 3]
1929-1965_landet_2242	1929-1965_landet_331	landet	1.0	[4, 3]
1929-1965_landet_2242	1929-1965_landet_257	landet	0.0	[4, 4]
1929-1965_landet_2242	1929-1965_landet_2337	landet	0.0	[1, 1]
1929-1965_landet_1627	1970-2015_landet_8656	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_8036	landet	0.0	[4, 4]
1929-1965_landet_1460	1970-2015_landet_5655	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_6546	landet	2.0	[3, 1]
1929-1965_landet_1627	1970-2015_landet_3629	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_3572	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_2542	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_1490	landet	0.0	[4, 4, 4]
1929-1965_landet_1627	1929-1965_landet_973	landet	1.0	[3, 4]
1929-1965_landet_1627	1929-1965_landet_817	landet	2.0	[4, 1, 1]
1929-1965_landet_1627	1929-1965_landet_257	landet	0.0	[4, 4]
1929-1965_landet_1627	1970-2015_landet_6537	landet	0.0	[4, 4]
1970-2015_landet_6546	1970-2015_landet_8036	landet	2.0	[3, 1]
1929-1965_landet_2242	1970-2015_landet_8036	landet	0.0	[4, 4]
1929-1965_landet_257	1929-1965_landet_331	landet	0.0	[4, 4]
1929-1965_landet_257	1970-2015_landet_1490	landet	0.0	[4, 4]
1929-1965_landet_257	1970-2015_landet_3572	landet	0.0	[4, 4]
1929-1965_leder_1398	1970-2015_leder_16005	leder	0.0	[4, 4]
1929-1965_leder_1398	1970-2015_leder_16326	leder	0.0	[4, 4]
1929-1965_leder_1398	1970-2015_leder_16437	leder	0.0	[4, 4]
1929-1965_leder_1398	1970-2015_leder_16986	leder	0.0	[4, 4]
1929-1965_leder_1481	1929-1965_leder_660	leder	0.0	[4, 4, 0]
1929-1965_leder_1481	1929-1965_leder_986	leder	0.0	[4, 4, 0]
1929-1965_leder_1398	1970-2015_leder_144	leder	0.0	[4, 4]
1929-1965_leder_1282	1970-2015_leder_16326	leder	0.0	[4, 4, 4]
1929-1965_leder_456	1929-1965_leder_588	leder	0.0	[4, 4]
1929-1965_leder_456	1929-1965_leder_660	leder	0.0	[4, 4]
1929-1965_leder_456	1929-1965_leder_963	leder	0.0	[4, 4]
1929-1965_leder_456	1929-1965_leder_986	leder	0.0	[4, 4]
1929-1965_leder_456	1970-2015_leder_12301	leder	0.0	[4, 4]
1929-1965_leder_456	1970-2015_leder_16986	leder	0.0	[4, 4, 4]
1929-1965_leder_456	1929-1965_leder_555	leder	0.0	[4, 4, 4]
1929-1965_leder_1481	1970-2015_leder_7744	leder	0.0	[4, 4]
1929-1965_leder_1398	1970-2015_leder_1250	leder	0.0	[4, 4]
1929-1965_leder_1398	1929-1965_leder_588	leder	0.0	[4, 4, 4]
1970-2015_leder_12301	1970-2015_leder_144	leder	0.0	[4, 4]
1929-1965_leder_1282	1970-2015_leder_4033	leder	0.0	[4, 4]
1929-1965_leder_1282	1970-2015_leder_7744	leder	0.0	[4, 4, 4]
1929-1965_leder_1347	1929-1965_leder_1398	leder	0.0	[4, 4]
1929-1965_leder_1347	1929-1965_leder_1481	leder	0.0	[4, 4]
1929-1965_leder_1347	1929-1965_leder_588	leder	0.0	[4, 4, 4]
1929-1965_leder_555	1929-1965_leder_660	leder	0.0	[4, 4, 4]
1929-1965_leder_1347	1929-1965_leder_963	leder	0.0	[4, 4, 4]
1929-1965_leder_1347	1970-2015_leder_1127	leder	0.0	[4, 4]
1929-1965_leder_1347	1970-2015_leder_144	leder	0.0	[4, 4]
1929-1965_leder_1347	1970-2015_leder_16005	leder	0.0	[4, 4]
1929-1965_leder_1347	1970-2015_leder_16326	leder	0.0	[4, 4]
1929-1965_leder_1347	1970-2015_leder_1712	leder	0.0	[4, 4]
1929-1965_leder_1398	1929-1965_leder_456	leder	0.0	[4, 4]
1929-1965_leder_1347	1929-1965_leder_986	leder	0.0	[4, 4, 4]
1929-1965_leder_1398	1929-1965_leder_986	leder	0.0	[4, 4]
1970-2015_leder_12301	1970-2015_leder_1250	leder	0.0	[4, 4, 4]
1929-1965_leder_555	1970-2015_leder_16437	leder	0.0	[4, 4]
1929-1965_leder_660	1970-2015_leder_4033	leder	0.0	[4, 4]
1929-1965_leder_963	1929-1965_leder_986	leder	0.0	[4, 4]
1929-1965_leder_963	1970-2015_leder_144	leder	0.0	[4, 4]
1929-1965_leder_963	1970-2015_leder_16437	leder	0.0	[4, 4, 4]
1929-1965_leder_963	1970-2015_leder_16986	leder	0.0	[4, 4]
1929-1965_leder_963	1970-2015_leder_1712	leder	0.0	[4, 4]
1929-1965_leder_660	1970-2015_leder_1712	leder	0.0	[4, 4]
1929-1965_leder_963	1970-2015_leder_7744	leder	0.0	[4, 4, 4]
1929-1965_leder_986	1970-2015_leder_12301	leder	0.0	[4, 4]
1929-1965_leder_986	1970-2015_leder_1250	leder	0.0	[4, 4, 4]
