identifier1	identifier2	lemma
2532889X_1960-01-28_01_039.tcf.xml-12-11	brehm_thierleben04_1867-13553-13	Spielball
2532889X_1946-05-12_01_022.tcf.xml-38-23	nettelbeck_lebensbeschreibung02_1821-915-27	Spielball
2532889X_1990-01-10_01_046.tcf.xml-43-10	pfizer_einheit_1849-62-66	Spielball
2532889X_1989-11-27_01_159.tcf.xml-8-12	nn_nrhz138_1848-295-56	Spielball
2532889X_1989-11-27_01_159.tcf.xml-8-12	gutzkow_boerne_1840-201-14	Spielball
2532889X_1989-11-27_01_159.tcf.xml-8-12	26120215_1961_09_08_01_049.tcf.xml-75-20	Spielball
2532889X_1950-05-17_01_050.tcf.xml-23-39	wagner_zukunft_1850-856-30	Spielball
2532889X_1946-05-12_01_022.tcf.xml-38-23	2532889X_1968-03-23_01_340.tcf.xml-35-10	Spielball
vischer_aesthetik030205_1857-1622-4	wagner_zukunft_1850-856-30	Spielball
2532889X_1953-09-01_01_048.tcf.xml-43-9	wagner_zukunft_1850-856-30	Spielball
26120215_1980_05_10_01_026.tcf.xml-177-7	nn_nrhz179_1848-278-35	Spielball
natorp_sozialpaedagogik_1899-2760-36	wagner_zukunft_1850-856-30	Spielball
michelis_reiseschule_1869-2432-10	moser_politische01_1796-845-2	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	parthey_jugenderinnerungen02_1871-3446-18	Steckenpferd
gutzkow_serapionsbrueder02_1877-1952-25	hauptmann_sonnenaufgang_1889-3453-9	Steckenpferd
gutzkow_serapionsbrueder02_1877-1952-25	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
gutzkow_serapionsbrueder02_1877-1952-25	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
gutsmuths_spiele_1796-4301-15	moser_politische01_1796-845-2	Steckenpferd
gutsmuths_spiele_1796-4296-7	treitschke_geschichte01_1879-8872-10	Steckenpferd
gutsmuths_spiele_1796-4296-7	knigge_umgang02_1788-1498-56	Steckenpferd
lewald_adele_1864-1870-22	tieck_sternbald01_1798-1714-73	Steckenpferd
lewald_adele_1864-1870-22	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
fontane_kinderjahre_1894-2323-1	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
fontane_kinderjahre_1894-2323-1	munzinger_japaner_1898-2318-4	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	parthey_jugenderinnerungen02_1871-1031-5	Steckenpferd
michelis_reiseschule_1869-2432-10	rapsilber_reichstagsgebaeude_1895-424-37	Steckenpferd
michelis_reiseschule_1869-2432-10	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
frapan_fluegel_1895-40-14	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
fontane_kinderjahre_1894-2323-1	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
hauptmann_sonnenaufgang_1889-3453-9	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
keller_heinrich04_1855-290-4	parthey_jugenderinnerungen02_1871-3446-18	Steckenpferd
hauptmann_sonnenaufgang_1889-3453-9	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-589-41	tieck_lovell03_1796-1321-18	Steckenpferd
fontane_stechlin_1899-5911-34	parthey_jugenderinnerungen02_1871-1031-5	Steckenpferd
frapan_fluegel_1895-40-14	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
hoelty_gedichte_1783-1138-7	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
hauptmann_sonnenaufgang_1889-3453-9	munzinger_japaner_1898-3544-5	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	musaeus_reisen02_1778-16-31	Steckenpferd
richardson_clarissa06_1750-32-37	tetens_versuche02_1777-2630-92	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	moritz_erfahrungsseelenkunde0402_1786-589-41	Steckenpferd
fontane_kinderjahre_1894-1201-13	fontane_kinderjahre_1894-2323-1	Steckenpferd
estor_rechtsgelehrsamkeit03_1767-13195-6	salzmann_suenden_1785-699-44	Steckenpferd
moeser_phantasien03_1778-999-33	moritz_erfahrungsseelenkunde0402_1786-463-4	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-589-41	parthey_jugenderinnerungen02_1871-1031-5	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	zachariae_schriften01_1763-2801-6	Steckenpferd
moritz_erfahrungsseelenkunde0402_1786-463-4	tieck_lovell03_1796-1321-18	Steckenpferd
alexis_ruhe04_1852-3070-7	hoelty_gedichte_1783-1138-7	Steckenpferd
26120215_1946_08_18_01_025.tcf.xml-29-8	burckhardt_renaissance_1860-3656-43	Tier
brehm_thierleben01_1864-3477-1	pueckler_briefe01_1830-932-7	Tier
26120215_1990_10_13_01_293.tcf.xml-8-7	blumenbach_naturgeschichte_1825-5145-40	Tier
2532889X_1979-08-19_01_189.tcf.xml-4-4	brehm_thierleben01_1864-3477-1	Tier
blumenbach_anatomie_1824-735-31	brehm_thierleben01_1864-346-23	Tier
2532889X_1946-05-25_01_033.tcf.xml-74-30	26120215_1984_07_05_01_115.tcf.xml-4-23	Tier
brehm_thierleben01_1864-3477-1	brehm_thierleben04_1867-8462-3	Tier
brehm_thierleben05_1869-15024-23	vischer_aesthetik0201_1847-353-0	Tier
2532889X_1985-07-20_01_215.tcf.xml-2-15	berg_ostasienzoologie02_1867-3520-68	Tier
vischer_aesthetik030203_1854-1721-3	vogt_briefe01_1851-4574-21	Tier
2532889X_1956-03-02_01_175.tcf.xml-2-18	burckhardt_renaissance_1860-3656-43	Tier
26120215_1972_03_07_01_106.tcf.xml-6-27	vogt_briefe01_1851-4574-21	Tier
herbart_psychologie02_1825-2640-20	vogt_briefe02_1851-4837-56	Tier
2532889X_1967-05-14_01_328.tcf.xml-37-4	treviranus_biologie03_1805-1046-23	Tier
26120215_1968_09_04_01_245.tcf.xml-3-1	26120215_1984_07_05_01_115.tcf.xml-4-23	Tier
burckhardt_renaissance_1860-3656-43	treviranus_biologie02_1803-176-2	Tier
burckhardt_renaissance_1860-3656-43	treviranus_biologie04_1814-3626-20	Tier
26120215_1982_07_29_01_152.tcf.xml-13-6	beyer_poetik02_1883-11636-31	Tier
blumenbach_anatomie_1824-735-31	blumenbach_naturgeschichte_1825-3752-5	Tier
26120215_1968_04_13_01_116.tcf.xml-16-21	brehm_thierleben05_1869-15024-23	Tier
blumenbach_anatomie_1805-129-12	semmelweis_kindbettfieber_1861-4444-121	Tier
2532889X_1968-05-02_01_093.tcf.xml-6-13	brehm_thierleben05_1869-15024-23	Tier
vischer_aesthetik0201_1847-353-0	vogt_briefe01_1851-4574-21	Tier
2532889X_1979-08-19_01_189.tcf.xml-4-4	vogt_briefe02_1851-6116-6	Tier
26120215_1983_08_25_01_347.tcf.xml-9-13	krafft_landwirthschaft01_1875-1863-17	Tier
brehm_thierleben05_1869-15024-23	grimm_maerchen01_1819-2740-27	Tier
sachs_botanik_1875-3951-84	vogt_briefe01_1851-4574-21	Tier
blumenbach_naturgeschichte_1825-5145-40	silberer_traber_1883-400-18	Tier
blumenbach_naturgeschichte_1825-5145-40	krafft_landwirthschaft01_1875-1863-17	Tier
baer_thiere_1837-3439-11	krafft_landwirthschaft01_1875-1863-17	Tier
2532889X_1989-04-27_01_092.tcf.xml-6-1	berg_ostasienzoologie02_1867-3520-68	Tier
berg_ostasienzoologie01_1876-1509-65	krafft_landwirthschaft01_1875-1863-17	Tier
2532889X_1987-08-08_01_136.tcf.xml-7-16	vogt_briefe02_1851-6116-6	Tier
26120215_1956_10_05_01_104.tcf.xml-13-18	26120215_1964_02_26_01_153.tcf.xml-43-1	Tier
26120215_1956_10_05_01_104.tcf.xml-13-18	26120215_1984_07_05_01_115.tcf.xml-4-23	Tier
26120215_1956_10_05_01_104.tcf.xml-13-18	burckhardt_renaissance_1860-3656-43	Tier
26120215_1956_10_05_01_104.tcf.xml-13-18	pueckler_briefe01_1830-932-7	Tier
2532889X_1960-10-01_01_126.tcf.xml-29-2	2532889X_1982-12-24_01_211.tcf.xml-2-6	Tier
2532889X_1960-10-01_01_126.tcf.xml-29-2	vischer_aesthetik0201_1847-353-0	Tier
26120215_1984_07_05_01_115.tcf.xml-4-23	brehm_thierleben05_1869-15024-23	Tier
26120215_1984_07_05_01_115.tcf.xml-4-23	burckhardt_renaissance_1860-3656-43	Tier
26120215_1984_07_05_01_115.tcf.xml-4-23	schelling_kunst_1859-3305-23	Tier
26120215_1984_07_17_01_243.tcf.xml-7-21	beyer_poetik02_1883-11636-31	Tier
oken_biologie_1805-465-17	vogt_briefe01_1851-4574-21	Tier
2532889X_1958-10-29_01_014.tcf.xml-1-14	grimm_maerchen01_1843-1257-21	Tier
2532889X_1967-11-15_01_182.tcf.xml-30-3	26120215_1956_10_05_01_104.tcf.xml-13-18	Tier
beyer_poetik02_1883-11636-31	humboldt_aequinoktial03_1859-282-2	Tier
brunner_rechtsgeschichte02_1892-12129-5	burckhardt_renaissance_1860-3656-43	Tier
26120215_1957_03_12_01_182.tcf.xml-8-9	robert_sylphen_1806-1025-13	Tier
2532889X_1983-06-08_01_114.tcf.xml-3-9	krafft_landwirthschaft01_1875-1863-17	Tier
blumenbach_naturgeschichte_1815-399-56	grimm_maerchen01_1843-1257-21	Tier
2532889X_1975-12-18_01_184.tcf.xml-5-22	blumenbach_anatomie2_1805-1536-57	Tier
2532889X_1988-04-02_01_335.tcf.xml-4-6	berg_ostasienzoologie02_1867-3520-68	Tier
2532889X_1976-08-21_01_410.tcf.xml-2-6	2532889X_1989-12-28_01_104.tcf.xml-3-7	Tier
2532889X_1976-08-21_01_410.tcf.xml-2-6	semmelweis_kindbettfieber_1861-4444-121	Tier
2532889X_1990-01-15_01_097.tcf.xml-466-7	brehm_thierleben02_1865-16582-20	Tier
baer_thiere_1828-4177-15	pueckler_briefe01_1830-932-7	Tier
26120215_1973_01_18_01_159.tcf.xml-1-24	blumenbach_anatomie_1824-735-31	Tier
26120215_1973_01_18_01_159.tcf.xml-1-24	26120215_1987_07_11_01_436.tcf.xml-74-14	Tier
26120215_1947_01_05_01_316.tcf.xml-14-81	26120215_1983_11_08_01_150.tcf.xml-14-4	Tier
26120215_1973_01_18_01_159.tcf.xml-1-24	26120215_1981_08_29_01_334.tcf.xml-3-9	Tier
2532889X_1980-11-08_01_257.tcf.xml-6-13	burckhardt_renaissance_1860-3656-43	Tier
26120215_1989_07_29_01_111.tcf.xml-40-17	engel_poetik_1806-713-2	Tier
2532889X_1990-01-15_01_097.tcf.xml-466-7	burckhardt_renaissance_1860-3656-43	Tier
2532889X_1957-08-28_01_080.tcf.xml-12-13	goethe_wahlverw02_1809-771-10	Tier
2532889X_1990-01-15_01_097.tcf.xml-466-7	krane_reitpferd_1856-2436-16	Tier
ludwig_physiologie01_1852-2113-29	semmelweis_kindbettfieber_1861-4444-121	Tier
berg_ostasienzoologie02_1867-3520-68	blumenbach_anatomie2_1805-1536-57	Tier
26120215_1959_07_31_01_025.tcf.xml-77-58	vogt_briefe01_1851-4574-21	Tier
2532889X_1965-08-12_01_131.tcf.xml-13-2	26120215_1984_07_05_01_115.tcf.xml-4-23	Tier
berg_ostasienzoologie02_1867-3520-68	blumenbach_naturgeschichte_1815-3422-11	Tier
berg_ostasienzoologie02_1867-3520-68	brehm_thierleben01_1864-3477-1	Tier
berg_ostasienzoologie02_1867-3520-68	burckhardt_renaissance_1860-3656-43	Tier
brehm_thierleben04_1867-8462-3	vogt_briefe02_1851-4837-56	Tier
2532889X_1989-12-28_01_104.tcf.xml-3-7	hebel_schatzkaestlein_1811-1350-6	Tier
26120215_1973_01_18_01_159.tcf.xml-1-24	oken_biologie_1805-713-141	Tier
2532889X_1982-01-12_01_039.tcf.xml-59-43	beyer_poetik02_1883-11636-31	Tier
2532889X_1982-01-12_01_039.tcf.xml-59-43	26120215_1964_01_19_01_171.tcf.xml-6-32	Tier
2532889X_1974-07-30_01_160.tcf.xml-3-7	grimm_maerchen01_1843-1257-21	Tier
blumenbach_anatomie2_1805-1536-57	ludwig_physiologie02_1856-7187-13	Tier
2532889X_1974-08-17_01_279.tcf.xml-7-4	semmelweis_kindbettfieber_1861-4444-121	Tier
2532889X_1977-04-23_01_284.tcf.xml-23-16	blumenbach_anatomie2_1805-1536-57	Tier
engel_poetik_1806-713-2	vogt_briefe01_1851-4574-21	Tier
2532889X_1982-01-12_01_039.tcf.xml-59-43	savigny_system02_1840-1437-6	Tier
26120215_1953_12_02_01_147.tcf.xml-22-2	blumenbach_anatomie2_1805-1536-57	Tier
Tote-c1-i57	Tote-c2-i62	Tote
Tote-c1-i56	Tote-c2-i82	Tote
Tote-c1-i52	Tote-c2-i46	Tote
Tote-c2-i5	Tote-c2-i59	Tote
Tote-c1-i52	Tote-c2-i17	Tote
Tote-c1-i47	Tote-c2-i1	Tote
Tote-c1-i45	Tote-c1-i82	Tote
Tote-c1-i42	Tote-c2-i17	Tote
Tote-c1-i12	Tote-c2-i11	Tote
Tote-c1-i34	Tote-c2-i49	Tote
Tote-c1-i21	Tote-c1-i42	Tote
2532889X_1983-06-04_01_243.tcf.xml-2-3	laband_staatsrecht0301_1880-3846-69	Truppenteil
2532889X_1983-06-04_01_243.tcf.xml-2-3	laband_staatsrecht0301_1880-3627-4	Truppenteil
2532889X_1983-06-04_01_243.tcf.xml-2-3	laband_staatsrecht0301_1880-3217-27	Truppenteil
2532889X_1983-06-04_01_243.tcf.xml-2-3	26120215_1986_02_22_01_321.tcf.xml-139-71	Truppenteil
2532889X_1983-06-04_01_243.tcf.xml-2-3	2532889X_1985-10-08_01_017.tcf.xml-3-15	Truppenteil
2532889X_1983-05-20_01_187.tcf.xml-21-35	laband_staatsrecht0301_1880-3061-24	Truppenteil
2532889X_1961-12-21_01_116.tcf.xml-5-13	grabbe_napoleon_1831-4088-20	Truppenteil
2532889X_1983-04-21_01_033.tcf.xml-3-34	laband_staatsrecht0301_1880-3846-44	Truppenteil
2532889X_1961-12-21_01_116.tcf.xml-5-13	26120215_1986_02_22_01_321.tcf.xml-139-71	Truppenteil
2532889X_1982-03-20_01_228.tcf.xml-33-9	nn_nrhz189ii_1849-196-23	Truppenteil
2532889X_1985-02-25_01_005.tcf.xml-28-20	26120215_1989_01_30_01_181.tcf.xml-49-0	Truppenteil
2532889X_1985-02-25_01_005.tcf.xml-28-20	nn_nrhz096_1848-230-15	Truppenteil
2532889X_1979-04-20_01_166.tcf.xml-48-31	26120215_1986_06_30_01_017.tcf.xml-4-6	Truppenteil
2532889X_1980-07-31_01_032.tcf.xml-3-19	26120215_1977_02_25_01_017.tcf.xml-6-14	Truppenteil
2532889X_1979-09-20_01_042.tcf.xml-3-8	26120215_1986_06_30_01_017.tcf.xml-4-6	Truppenteil
2532889X_1979-09-29_01_057.tcf.xml-11-35	nn_nrhz081_1848-387-13	Truppenteil
beyer_poetik02_1883-8899-29	nn_nrhz096_1848-230-15	Truppenteil
laband_staatsrecht0301_1880-3627-4	nn_nrhz289_1849-261-21	Truppenteil
laband_staatsrecht0301_1880-1653-25	laband_staatsrecht0301_1880-931-21	Truppenteil
26120215_1986_06_30_01_017.tcf.xml-4-6	laband_staatsrecht0301_1880-3627-4	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	26120215_1983_04_21_01_026.tcf.xml-11-17	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	26120215_1977_12_20_01_111.tcf.xml-29-7	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	2532889X_1983-06-04_01_243.tcf.xml-2-3	Truppenteil
26120215_1972_06_15_01_021.tcf.xml-18-12	nn_nrhz189ii_1849-196-23	Truppenteil
26120215_1972_01_08_01_203.tcf.xml-9-5	laband_staatsrecht0301_1880-457-2	Truppenteil
2532889X_1953-04-29_01_031.tcf.xml-57-3	26120215_1986_06_30_01_017.tcf.xml-4-6	Truppenteil
laband_staatsrecht0301_1880-1189-2	laband_staatsrecht0301_1880-3846-44	Truppenteil
laband_staatsrecht0301_1880-1391-30	laband_staatsrecht0301_1880-457-2	Truppenteil
26120215_1989_07_22_01_413.tcf.xml-3-3	laband_staatsrecht0301_1880-931-21	Truppenteil
2532889X_1979-03-01_01_048.tcf.xml-1-37	nn_nrhz189ii_1849-196-23	Truppenteil
laband_staatsrecht0301_1880-1666-18	laband_staatsrecht0301_1880-3569-17	Truppenteil
laband_staatsrecht0301_1880-1666-18	nn_nrhz243ii_1849-635-22	Truppenteil
laband_staatsrecht0301_1880-1666-18	treitschke_geschichte01_1879-6889-26	Truppenteil
laband_staatsrecht0301_1880-1666-18	unknown_civilprozessordnung_1877-894-14	Truppenteil
laband_staatsrecht0301_1880-3288-20	laband_staatsrecht0301_1880-3617-57	Truppenteil
laband_staatsrecht0301_1880-3288-20	laband_staatsrecht0301_1880-3617-73	Truppenteil
laband_staatsrecht0301_1880-3288-20	laband_staatsrecht0301_1880-931-21	Truppenteil
laband_staatsrecht0301_1880-3288-20	nn_nrhz073_1848-16-7	Truppenteil
laband_staatsrecht0301_1880-3617-57	laband_staatsrecht0301_1880-931-21	Truppenteil
laband_staatsrecht0301_1880-3617-57	nn_nrhz081_1848-406-15	Truppenteil
laband_staatsrecht0301_1880-3617-57	treitschke_geschichte01_1879-11039-22	Truppenteil
laband_staatsrecht0301_1880-3627-4	laband_staatsrecht0301_1880-681-43	Truppenteil
laband_staatsrecht0301_1880-3627-4	nn_nrhz130_1848-199-46	Truppenteil
laband_staatsrecht0301_1880-3627-4	treitschke_geschichte01_1879-6889-26	Truppenteil
laband_staatsrecht0301_1880-3827-34	nn_nrhz294_1849-109-14	Truppenteil
laband_staatsrecht0301_1880-3846-44	laband_staatsrecht0301_1880-457-2	Truppenteil
laband_staatsrecht0301_1880-5321-13	treitschke_geschichte01_1879-11039-22	Truppenteil
laband_staatsrecht0301_1880-931-21	nn_nrhz183_1848-182-18	Truppenteil
26120215_1986_06_30_01_017.tcf.xml-4-6	26120215_1989_03_02_01_030.tcf.xml-11-6	Truppenteil
26120215_1973_06_05_01_005.tcf.xml-18-15	26120215_1986_02_22_01_321.tcf.xml-139-71	Truppenteil
26120215_1986_02_22_01_321.tcf.xml-139-71	nn_nrhz158_1848-111-10	Truppenteil
26120215_1986_02_22_01_321.tcf.xml-139-71	laband_staatsrecht0301_1880-3868-75	Truppenteil
26120215_1980_09_06_01_437.tcf.xml-8-14	laband_staatsrecht0301_1880-3288-20	Truppenteil
26120215_1977_02_25_01_017.tcf.xml-6-14	nn_nrhz189ii_1849-196-23	Truppenteil
26120215_1977_02_25_01_017.tcf.xml-6-14	laband_staatsrecht0301_1880-3066-16	Truppenteil
26120215_1977_02_25_01_017.tcf.xml-6-14	26120215_1989_05_20_01_026.tcf.xml-8-12	Truppenteil
heckert_schulgesetzgebung_1847-6370-5	laband_staatsrecht0301_1880-3617-57	Truppenteil
26120215_1983_04_21_01_026.tcf.xml-11-17	laband_staatsrecht01_1876-2801-19	Truppenteil
26120215_1983_04_21_01_026.tcf.xml-11-17	laband_staatsrecht0301_1880-2378-13	Truppenteil
26120215_1983_04_21_01_026.tcf.xml-11-17	laband_staatsrecht0301_1880-3068-2	Truppenteil
26120215_1983_04_21_01_026.tcf.xml-11-17	laband_staatsrecht0301_1880-3288-20	Truppenteil
26120215_1983_04_21_01_026.tcf.xml-11-17	laband_staatsrecht0301_1880-909-26	Truppenteil
26120215_1983_05_20_01_142.tcf.xml-26-12	laband_staatsrecht0301_1880-3617-57	Truppenteil
26120215_1983_12_10_01_006.tcf.xml-4-43	berg_ostasien04_1873-301-32	Truppenteil
26120215_1983_12_10_01_006.tcf.xml-4-43	laband_staatsrecht0301_1880-3846-44	Truppenteil
26120215_1983_12_10_01_006.tcf.xml-4-43	laband_staatsrecht0301_1880-455-29	Truppenteil
laband_staatsrecht0301_1880-931-21	nn_nrhz274_1849-165-10	Truppenteil
26120215_1983_12_10_01_006.tcf.xml-4-43	laband_staatsrecht0301_1880-457-2	Truppenteil
26120215_1974_09_14_01_026.tcf.xml-45-19	nn_nrhz189ii_1849-196-23	Truppenteil
26120215_1948_10_29_01_140.tcf.xml-13-25	26120215_1966_02_27_01_452.tcf.xml-25-8	Truppenteil
2532889X_1972-07-04_01_031.tcf.xml-15-4	laband_staatsrecht0301_1880-3617-57	Truppenteil
2532889X_1972-04-18_01_370.tcf.xml-2-7	nn_nrhz096_1848-230-15	Truppenteil
2532889X_1972-02-29_01_010.tcf.xml-13-3	laband_staatsrecht0301_1880-3627-4	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	unknown_civilprozessordnung_1877-2864-10	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	nn_nrhz189ii_1849-196-23	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	nn_nrhz096_1848-230-15	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	laband_staatsrecht0301_1880-5443-29	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	laband_staatsrecht0301_1880-3846-44	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	heckert_schulgesetzgebung_1847-6384-33	Truppenteil
2532889X_1972-02-22_01_187.tcf.xml-78-15	fontane_brandenburg04_1882-6405-5	Truppenteil
26120215_1986_02_22_01_321.tcf.xml-139-71	francois_reckenburgerin02_1871-162-2	Truppenteil
26120215_1986_02_22_01_321.tcf.xml-139-71	laband_staatsrecht0301_1880-3288-20	Truppenteil
26120215_1984_03_01_01_036.tcf.xml-82-13	brunner_rechtsgeschichte02_1892-12720-22	Truppenteil
2532889X_1971-06-18_01_194.tcf.xml-8-7	26120215_1983_04_21_01_026.tcf.xml-11-17	Truppenteil
2532889X_1982-11-20_01_371.tcf.xml-5-1	26120215_1977_02_25_01_017.tcf.xml-6-14	Truppenteil
2532889X_1968-03-30_01_257.tcf.xml-7-5	2532889X_1972-02-22_01_187.tcf.xml-78-15	Truppenteil
2532889X_1967-11-28_01_038.tcf.xml-32-14	laband_staatsrecht0301_1880-3288-20	Truppenteil
26120215_1970_04_26_01_040.tcf.xml-14-33	laband_staatsrecht0301_1880-931-21	Truppenteil
2532889X_1948-10-30_01_014.tcf.xml-3-16	nn_nrhz096_1848-230-15	Truppenteil
2532889X_1977-12-20_01_031.tcf.xml-3-34	26120215_1983_04_21_01_026.tcf.xml-11-17	Truppenteil
2532889X_1986-06-12_01_147.tcf.xml-29-12	26120215_1964_02_05_01_172.tcf.xml-2-5	Truppenteil
nn_nrhz096_1848-230-15	nn_nrhz189i_1849-210-4	Truppenteil
2532889X_1970-10-19_01_024.tcf.xml-14-34	nn_nrhz243ii_1849-635-22	Truppenteil
2532889X_1988-02-17_01_004.tcf.xml-27-7	laband_staatsrecht0301_1880-3617-57	Truppenteil
26120215_1963_09_15_01_016.tcf.xml-4-21	26120215_1963_11_03_01_217.tcf.xml-5-16	Truppenteil
2532889X_1976-01-17_01_195.tcf.xml-3-12	laband_staatsrecht0301_1880-457-2	Truppenteil
2532889X_1988-05-07_01_043.tcf.xml-11-7	26120215_1973_01_25_01_006.tcf.xml-24-6	Truppenteil
2532889X_1975-09-12_01_007.tcf.xml-48-7	laband_staatsrecht0301_1880-3846-44	Truppenteil
2532889X_1975-09-12_01_007.tcf.xml-48-7	laband_staatsrecht0301_1880-3617-57	Truppenteil
2532889X_1975-09-12_01_007.tcf.xml-48-7	laband_staatsrecht0301_1880-2092-12	Truppenteil
2532889X_1975-09-12_01_007.tcf.xml-48-7	alexis_ruhe05_1852-3036-7	Truppenteil
2532889X_1967-10-17_01_041.tcf.xml-8-6	laband_staatsrecht0301_1880-457-2	Truppenteil
2532889X_1975-09-12_01_007.tcf.xml-48-7	26120215_1977_02_25_01_017.tcf.xml-6-14	Truppenteil
2532889X_1988-09-15_01_033.tcf.xml-82-25	26120215_1986_02_22_01_321.tcf.xml-139-71	Truppenteil
2532889X_1975-07-03_01_009.tcf.xml-6-37	26120215_1977_02_25_01_017.tcf.xml-6-14	Truppenteil
2532889X_1989-01-12_01_067.tcf.xml-4-19	26120215_1948_10_29_01_140.tcf.xml-13-25	Truppenteil
26120215_1963_10_13_01_184.tcf.xml-45-5	nn_nrhz096_1848-230-15	Truppenteil
2532889X_1978-09-09_01_234.tcf.xml-4-4	2532889X_1983-06-04_01_243.tcf.xml-2-3	Truppenteil
26120215_1963_09_15_01_016.tcf.xml-4-21	nn_nrhz189ii_1849-196-23	Truppenteil
2532889X_1975-02-15_01_302.tcf.xml-19-12	26120215_1986_02_22_01_321.tcf.xml-139-71	Truppenteil
2532889X_1973-07-14_01_171.tcf.xml-9-16	laband_staatsrecht0301_1880-3846-44	Truppenteil
2532889X_1964-05-24_01_221.tcf.xml-6-11	2532889X_1979-04-20_01_166.tcf.xml-48-31	Truppenteil
2532889X_1964-05-24_01_221.tcf.xml-6-11	26120215_1983_04_21_01_026.tcf.xml-11-17	Truppenteil
26120215_1968_05_09_01_020.tcf.xml-3-5	treitschke_geschichte01_1879-11039-22	Truppenteil
Täter-c1-i14	Täter-c1-i34	Täter
Täter-c1-i78	Täter-c2-i85	Täter
Täter-c1-i83	Täter-c1-i98	Täter
Täter-c1-i83	Täter-c2-i43	Täter
Täter-c1-i88	Täter-c2-i83	Täter
Täter-c1-i88	Täter-c2-i88	Täter
Täter-c1-i98	Täter-c2-i95	Täter
Täter-c2-i80	Täter-c2-i85	Täter
Täter-c1-i62	Täter-c2-i80	Täter
Täter-c1-i51	Täter-c2-i30	Täter
Täter-c1-i28	Täter-c2-i53	Täter
Täter-c1-i34	Täter-c2-i80	Täter
Täter-c1-i34	Täter-c1-i98	Täter
Täter-c1-i28	Täter-c2-i61	Täter
Täter-c1-i10	Täter-c2-i61	Täter
Täter-c2-i10	Täter-c2-i80	Täter
Täter-c1-i28	Täter-c1-i83	Täter
Täter-c1-i23	Täter-c1-i78	Täter
Täter-c1-i14	Täter-c1-i59	Täter
Täter-c1-i0	Täter-c1-i59	Täter
Täter-c1-i43	Täter-c2-i80	Täter
Täter-c2-i40	Täter-c2-i80	Täter
2532889X_1977-12-31_01_043.tcf.xml-8-23	26120215_1963_11_17_01_461.tcf.xml-27-0	Unentschlossenheit
2532889X_1981-08-29_01_434.tcf.xml-5-11	clausewitz_krieg03_1834-1913-14	Unentschlossenheit
2532889X_1951-02-09_01_066.tcf.xml-45-51	saar_novellen_1877-1953-3	Unentschlossenheit
2532889X_1981-08-29_01_434.tcf.xml-5-11	nn_nrhz263_1849-216-8	Unentschlossenheit
2532889X_1966-03-10_01_065.tcf.xml-7-6	26120215_1958_02_06_01_216.tcf.xml-17-1	Unentschlossenheit
2532889X_1968-09-14_01_107.tcf.xml-48-18	2532889X_1988-07-06_01_068.tcf.xml-70-46	Unentschlossenheit
bismarck_erinnerungen02_1898-1145-23	gutzkow_zeitgenossen01_1842-348-30	Unentschlossenheit
2532889X_1978-04-08_01_325.tcf.xml-13-8	2532889X_1983-02-05_01_213.tcf.xml-50-6	Unentschlossenheit
2532889X_1978-04-08_01_325.tcf.xml-13-8	26120215_1961_09_02_01_158.tcf.xml-24-2	Unentschlossenheit
2532889X_1981-08-29_01_434.tcf.xml-5-11	26120215_1965_12_17_01_084.tcf.xml-5-11	Unentschlossenheit
2532889X_1978-04-08_01_325.tcf.xml-13-8	laube_europa0201_1837-415-7	Unentschlossenheit
2532889X_1951-02-09_01_066.tcf.xml-45-51	beyer_poetik02_1883-10739-7	Unentschlossenheit
2532889X_1951-02-09_01_066.tcf.xml-45-51	2532889X_1989-11-11_01_069.tcf.xml-9-3	Unentschlossenheit
