identifier1	identifier2	lemma
1958-45-14	1978-30-14	窗口
1958-45-14	1976-7-14	窗口
1958-45-14	1986-51-14	窗口
1958-45-14	1973-6-14	窗口
1958-45-14	1967-44-14	窗口
1958-45-14	1964-9-14	窗口
1958-45-14	1964-14-14	窗口
1958-45-14	1963-25-14	窗口
1958-45-14	1963-24-14	窗口
1958-45-14	1962-19-14	窗口
1958-45-14	1971-42-14	窗口
1963-24-14	1989-94-14	窗口
1963-24-14	1987-98-14	窗口
1963-24-14	1986-51-14	窗口
1958-15-14	1959-26-14	窗口
1958-15-14	1958-45-14	窗口
1958-15-14	1958-4-14	窗口
1963-24-14	1963-25-14	窗口
1963-24-14	1964-14-14	窗口
1963-24-14	1964-9-14	窗口
1963-24-14	1967-44-14	窗口
1963-24-14	1971-42-14	窗口
1963-24-14	1973-6-14	窗口
1963-24-14	1976-7-14	窗口
1963-24-14	1978-30-14	窗口
1963-24-14	1978-39-14	窗口
1963-24-14	1981-70-14	窗口
1963-24-14	1982-69-14	窗口
1963-24-14	1982-81-14	窗口
1958-45-14	1962-16-14	窗口
1958-15-14	1961-38-14	窗口
1958-45-14	1961-38-14	窗口
1963-24-14	1991-92-14	窗口
1957-1-14	1978-30-14	窗口
1957-1-14	1976-7-14	窗口
1957-1-14	1973-6-14	窗口
1957-1-14	1971-42-14	窗口
1957-1-14	1967-44-14	窗口
1978-30-14	1978-39-14	窗口
1961-38-14	1997-85-14	窗口
1978-30-14	1981-70-14	窗口
1978-30-14	1982-81-14	窗口
1978-30-14	1986-51-14	窗口
1978-30-14	1987-98-14	窗口
1978-30-14	1989-94-14	窗口
1978-30-14	1991-92-14	窗口
1978-30-14	1992-55-14	窗口
1978-30-14	1982-69-14	窗口
1961-38-14	1997-88-14	窗口
1961-38-14	1998-57-14	窗口
1961-38-14	1999-59-14	窗口
1963-24-14	1992-55-14	窗口
1963-24-14	1994-65-14	窗口
1963-24-14	1995-71-14	窗口
1963-24-14	1996-72-14	窗口
1963-24-14	1996-84-14	窗口
1963-24-14	1996-96-14	窗口
1963-24-14	1997-67-14	窗口
1963-24-14	1997-85-14	窗口
1963-24-14	1997-88-14	窗口
1963-24-14	1998-57-14	窗口
1963-24-14	1999-59-14	窗口
1963-24-14	2001-50-14	窗口
1963-24-14	2003-73-14	窗口
1961-38-14	2003-73-14	窗口
1961-38-14	2001-50-14	窗口
1958-45-14	1959-26-14	窗口
1958-15-14	1962-16-14	窗口
1958-45-14	1987-98-14	窗口
1958-45-14	1989-94-14	窗口
1991-92-14	1992-55-14	窗口
1958-45-14	2003-73-14	窗口
1958-45-14	2001-50-14	窗口
1958-45-14	1999-59-14	窗口
1958-45-14	1998-57-14	窗口
1958-45-14	1997-88-14	窗口
1991-92-14	1994-65-14	窗口
1958-45-14	1997-85-14	窗口
1958-45-14	1996-96-14	窗口
1958-45-14	1996-84-14	窗口
1958-45-14	1995-71-14	窗口
1962-16-14	1967-44-14	窗口
1958-15-14	1995-71-14	窗口
1958-15-14	1994-65-14	窗口
1958-45-14	1997-67-14	窗口
1991-92-14	1995-71-14	窗口
1991-92-14	1996-72-14	窗口
1991-92-14	1996-84-14	窗口
1957-1-14	2003-73-14	窗口
1957-1-14	2001-50-14	窗口
1957-1-14	1999-59-14	窗口
1957-1-14	1998-57-14	窗口
1957-1-14	1997-88-14	窗口
1986-51-14	1998-57-14	窗口
1986-51-14	1999-59-14	窗口
1991-92-14	2003-73-14	窗口
1991-92-14	2001-50-14	窗口
1991-92-14	1999-59-14	窗口
1991-92-14	1998-57-14	窗口
1991-92-14	1997-88-14	窗口
1991-92-14	1997-85-14	窗口
1991-92-14	1997-67-14	窗口
1991-92-14	1996-96-14	窗口
1958-15-14	1992-55-14	窗口
1958-15-14	1991-92-14	窗口
1997-88-14	2003-73-14	窗口
1997-88-14	2001-50-14	窗口
1997-67-14	2001-50-14	窗口
1997-67-14	2003-73-14	窗口
1958-15-14	1978-39-14	窗口
1958-15-14	1978-30-14	窗口
1958-15-14	1976-7-14	窗口
1958-15-14	1973-6-14	窗口
1958-15-14	1971-42-14	窗口
1958-15-14	1967-44-14	窗口
1958-15-14	1964-9-14	窗口
1958-15-14	1964-14-14	窗口
1958-15-14	1963-25-14	窗口
1958-15-14	1963-24-14	窗口
1958-15-14	1962-19-14	窗口
1958-45-14	1992-55-14	窗口
1958-45-14	1991-92-14	窗口
1997-67-14	1999-59-14	窗口
1978-30-14	1994-65-14	窗口
1997-67-14	1998-57-14	窗口
1954-10-14	1961-38-14	窗口
1997-88-14	1999-59-14	窗口
1954-10-14	1955-21-14	窗口
1958-15-14	1989-94-14	窗口
1958-15-14	1987-98-14	窗口
1958-15-14	1986-51-14	窗口
1958-15-14	1982-81-14	窗口
1954-10-14	1957-1-14	窗口
1954-10-14	1958-15-14	窗口
1954-10-14	1958-4-14	窗口
1954-10-14	1958-45-14	窗口
1958-15-14	1982-69-14	窗口
1958-15-14	1981-70-14	窗口
1997-67-14	1997-85-14	窗口
1997-67-14	1997-88-14	窗口
1954-10-14	1959-26-14	窗口
1954-10-14	1962-16-14	窗口
1986-51-14	1997-88-14	窗口
1978-30-14	1995-71-14	窗口
1978-30-14	1996-84-14	窗口
1963-25-14	1987-98-14	窗口
1963-25-14	1989-94-14	窗口
1963-25-14	1991-92-14	窗口
1963-25-14	1992-55-14	窗口
1963-25-14	1994-65-14	窗口
1963-25-14	1995-71-14	窗口
1963-25-14	1986-51-14	窗口
1963-25-14	1996-72-14	窗口
1963-25-14	1996-96-14	窗口
1963-25-14	1997-67-14	窗口
1963-25-14	1997-85-14	窗口
1963-25-14	1997-88-14	窗口
1963-25-14	1998-57-14	窗口
1963-25-14	1999-59-14	窗口
1963-25-14	1996-84-14	窗口
1963-25-14	1982-81-14	窗口
1963-25-14	1982-69-14	窗口
1963-25-14	1981-70-14	窗口
1958-4-14	1981-70-14	窗口
1958-4-14	1982-69-14	窗口
1958-4-14	1982-81-14	窗口
1958-4-14	1986-51-14	窗口
1958-4-14	1987-98-14	窗口
1958-4-14	1989-94-14	窗口
1958-4-14	1991-92-14	窗口
1963-25-14	1964-14-14	窗口
1963-25-14	1964-9-14	窗口
1963-25-14	1967-44-14	窗口
1963-25-14	1971-42-14	窗口
1963-25-14	1973-6-14	窗口
1963-25-14	1976-7-14	窗口
1963-25-14	1978-30-14	窗口
1963-25-14	1978-39-14	窗口
1963-25-14	2001-50-14	窗口
1958-4-14	1978-39-14	窗口
1963-25-14	2003-73-14	窗口
1958-4-14	1994-65-14	窗口
1973-6-14	1996-84-14	窗口
1973-6-14	1996-72-14	窗口
1973-6-14	1995-71-14	窗口
1973-6-14	1994-65-14	窗口
1973-6-14	1992-55-14	窗口
1973-6-14	1991-92-14	窗口
1973-6-14	1996-96-14	窗口
1973-6-14	1989-94-14	窗口
1973-6-14	1986-51-14	窗口
1973-6-14	1982-81-14	窗口
1973-6-14	1982-69-14	窗口
1973-6-14	1981-70-14	窗口
1973-6-14	1978-39-14	窗口
1973-6-14	1978-30-14	窗口
1973-6-14	1987-98-14	窗口
1973-6-14	1997-67-14	窗口
1973-6-14	1997-85-14	窗口
1973-6-14	1997-88-14	窗口
1958-4-14	1995-71-14	窗口
1958-4-14	1996-72-14	窗口
1958-4-14	1996-84-14	窗口
1958-4-14	1996-96-14	窗口
1958-4-14	1997-67-14	窗口
1958-4-14	1997-85-14	窗口
1958-4-14	1997-88-14	窗口
1958-4-14	1998-57-14	窗口
1958-4-14	1999-59-14	窗口
1958-4-14	2001-50-14	窗口
1958-4-14	2003-73-14	窗口
1973-6-14	2003-73-14	窗口
1973-6-14	2001-50-14	窗口
1973-6-14	1999-59-14	窗口
1973-6-14	1998-57-14	窗口
1958-4-14	1992-55-14	窗口
1958-4-14	1978-30-14	窗口
1958-4-14	1976-7-14	窗口
1958-4-14	1973-6-14	窗口
1967-44-14	1973-6-14	窗口
1967-44-14	1976-7-14	窗口
1967-44-14	1978-30-14	窗口
1957-1-14	1964-9-14	窗口
1957-1-14	1964-14-14	窗口
1957-1-14	1963-25-14	窗口
1967-44-14	1971-42-14	窗口
1957-1-14	1963-24-14	窗口
1957-1-14	1962-16-14	窗口
1957-1-14	1961-38-14	窗口
1957-1-14	1959-26-14	窗口
1957-1-14	1958-45-14	窗口
1967-44-14	1978-39-14	窗口
1967-44-14	1981-70-14	窗口
1957-1-14	1962-19-14	窗口
1957-1-14	1958-4-14	窗口
1957-1-14	1958-15-14	窗口
1978-30-14	2001-50-14	窗口
1961-38-14	1987-98-14	窗口
1961-38-14	1989-94-14	窗口
1961-38-14	1991-92-14	窗口
1961-38-14	1992-55-14	窗口
1961-38-14	1994-65-14	窗口
1961-38-14	1995-71-14	窗口
1961-38-14	1996-72-14	窗口
1961-38-14	1996-84-14	窗口
1961-38-14	1997-67-14	窗口
1978-30-14	1996-96-14	窗口
1978-30-14	1997-67-14	窗口
1978-30-14	1997-85-14	窗口
1978-30-14	1997-88-14	窗口
1978-30-14	1998-57-14	窗口
1978-30-14	1999-59-14	窗口
1967-44-14	1982-69-14	窗口
1967-44-14	1982-81-14	窗口
1967-44-14	1986-51-14	窗口
1967-44-14	1987-98-14	窗口
1997-85-14	1998-57-14	窗口
1997-85-14	1999-59-14	窗口
1997-85-14	2001-50-14	窗口
1997-85-14	2003-73-14	窗口
1958-4-14	1958-45-14	窗口
1958-4-14	1959-26-14	窗口
1958-4-14	1961-38-14	窗口
1958-4-14	1962-16-14	窗口
1958-4-14	1962-19-14	窗口
1958-4-14	1963-24-14	窗口
1958-4-14	1963-25-14	窗口
1958-4-14	1964-14-14	窗口
1958-4-14	1964-9-14	窗口
1958-4-14	1967-44-14	窗口
1958-4-14	1971-42-14	窗口
1997-85-14	1997-88-14	窗口
1978-30-14	1996-72-14	窗口
1986-51-14	2003-73-14	窗口
1978-30-14	2003-73-14	窗口
1967-44-14	1989-94-14	窗口
1967-44-14	1991-92-14	窗口
1967-44-14	1992-55-14	窗口
1967-44-14	1994-65-14	窗口
1967-44-14	1995-71-14	窗口
1967-44-14	1996-72-14	窗口
1967-44-14	1996-84-14	窗口
1967-44-14	1996-96-14	窗口
1967-44-14	1997-67-14	窗口
1967-44-14	1997-85-14	窗口
1967-44-14	1997-88-14	窗口
1967-44-14	1998-57-14	窗口
1967-44-14	1999-59-14	窗口
1967-44-14	2001-50-14	窗口
1967-44-14	2003-73-14	窗口
1986-51-14	2001-50-14	窗口
1986-51-14	1997-85-14	窗口
1958-45-14	1994-65-14	窗口
1961-38-14	1996-96-14	窗口
1959-26-14	1994-65-14	窗口
1959-26-14	1992-55-14	窗口
1959-26-14	1991-92-14	窗口
1959-26-14	1989-94-14	窗口
1959-26-14	1987-98-14	窗口
1959-26-14	1986-51-14	窗口
1954-10-14	2003-73-14	窗口
1959-26-14	1982-81-14	窗口
1959-26-14	1981-70-14	窗口
1959-26-14	1978-39-14	窗口
1986-51-14	1987-98-14	窗口
1986-51-14	1989-94-14	窗口
1961-38-14	1978-30-14	窗口
1961-38-14	1976-7-14	窗口
1959-26-14	1982-69-14	窗口
1996-96-14	2003-73-14	窗口
1996-96-14	2001-50-14	窗口
1996-96-14	1999-59-14	窗口
1958-15-14	1998-57-14	窗口
1958-15-14	1997-88-14	窗口
1958-15-14	1997-85-14	窗口
1961-38-14	1982-81-14	窗口
1961-38-14	1982-69-14	窗口
1961-38-14	1981-70-14	窗口
1961-38-14	1978-39-14	窗口
1958-15-14	1997-67-14	窗口
1958-15-14	1996-96-14	窗口
1958-15-14	1996-84-14	窗口
1958-15-14	1996-72-14	窗口
1996-96-14	1997-67-14	窗口
1996-96-14	1997-85-14	窗口
1996-96-14	1997-88-14	窗口
1996-96-14	1998-57-14	窗口
1961-38-14	1973-6-14	窗口
1961-38-14	1971-42-14	窗口
1961-38-14	1967-44-14	窗口
1961-38-14	1964-9-14	窗口
1959-26-14	1963-25-14	窗口
1959-26-14	1964-14-14	窗口
1954-10-14	2001-50-14	窗口
1954-10-14	1999-59-14	窗口
1954-10-14	1998-57-14	窗口
1954-10-14	1997-88-14	窗口
1959-26-14	1978-30-14	窗口
1959-26-14	1964-9-14	窗口
1959-26-14	1967-44-14	窗口
1959-26-14	1971-42-14	窗口
1959-26-14	1973-6-14	窗口
1959-26-14	1976-7-14	窗口
1954-10-14	1997-67-14	窗口
1954-10-14	1997-85-14	窗口
2001-50-14	2003-73-14	窗口
1959-26-14	1963-24-14	窗口
1958-15-14	1999-59-14	窗口
1959-26-14	1962-19-14	窗口
1959-26-14	1961-38-14	窗口
1961-38-14	1964-14-14	窗口
1961-38-14	1963-25-14	窗口
1961-38-14	1963-24-14	窗口
1961-38-14	1962-19-14	窗口
1961-38-14	1962-16-14	窗口
1954-10-14	1992-55-14	窗口
1954-10-14	1994-65-14	窗口
1954-10-14	1995-71-14	窗口
1954-10-14	1996-72-14	窗口
1954-10-14	1996-84-14	窗口
1954-10-14	1996-96-14	窗口
1986-51-14	1991-92-14	窗口
1986-51-14	1992-55-14	窗口
1986-51-14	1994-65-14	窗口
1986-51-14	1995-71-14	窗口
1959-26-14	1962-16-14	窗口
1958-15-14	2001-50-14	窗口
1961-38-14	1986-51-14	窗口
1954-10-14	1989-94-14	窗口
1992-55-14	1996-96-14	窗口
1992-55-14	1997-67-14	窗口
1992-55-14	1997-85-14	窗口
1992-55-14	1997-88-14	窗口
1992-55-14	1998-57-14	窗口
1992-55-14	1999-59-14	窗口
1992-55-14	2001-50-14	窗口
1992-55-14	2003-73-14	窗口
1959-26-14	1995-71-14	窗口
1959-26-14	1999-59-14	窗口
1959-26-14	1998-57-14	窗口
1959-26-14	1997-88-14	窗口
1986-51-14	1996-84-14	窗口
1957-1-14	1997-85-14	窗口
1982-81-14	1986-51-14	窗口
1992-55-14	1996-84-14	窗口
1982-81-14	1987-98-14	窗口
1992-55-14	1996-72-14	窗口
1992-55-14	1994-65-14	窗口
1959-26-14	2003-73-14	窗口
1998-57-14	2001-50-14	窗口
1998-57-14	1999-59-14	窗口
1959-26-14	2001-50-14	窗口
1986-51-14	1996-96-14	窗口
1954-10-14	1971-42-14	窗口
1954-10-14	1973-6-14	窗口
1954-10-14	1976-7-14	窗口
1954-10-14	1978-30-14	窗口
1954-10-14	1978-39-14	窗口
1954-10-14	1981-70-14	窗口
1954-10-14	1982-69-14	窗口
1954-10-14	1982-81-14	窗口
1954-10-14	1986-51-14	窗口
1954-10-14	1987-98-14	窗口
1992-55-14	1995-71-14	窗口
1982-81-14	1989-94-14	窗口
1982-81-14	1991-92-14	窗口
1954-10-14	1967-44-14	窗口
1982-81-14	1996-96-14	窗口
1982-81-14	1997-67-14	窗口
1982-81-14	1997-85-14	窗口
1982-81-14	1997-88-14	窗口
1982-81-14	1998-57-14	窗口
1982-81-14	1999-59-14	窗口
1958-15-14	2003-73-14	窗口
1982-81-14	2001-50-14	窗口
1998-57-14	2003-73-14	窗口
1959-26-14	1997-85-14	窗口
1959-26-14	1997-67-14	窗口
1959-26-14	1996-96-14	窗口
1959-26-14	1996-84-14	窗口
1959-26-14	1996-72-14	窗口
1982-81-14	2003-73-14	窗口
1962-16-14	1964-14-14	窗口
1962-16-14	1962-19-14	窗口
1997-88-14	1998-57-14	窗口
1982-81-14	1996-72-14	窗口
1982-81-14	1995-71-14	窗口
1954-10-14	1991-92-14	窗口
1986-51-14	1996-72-14	窗口
1982-81-14	1994-65-14	窗口
1982-81-14	1992-55-14	窗口
1962-16-14	1963-24-14	窗口
1986-51-14	1997-67-14	窗口
1962-16-14	1963-25-14	窗口
1954-10-14	1964-9-14	窗口
1954-10-14	1962-19-14	窗口
1954-10-14	1963-24-14	窗口
1954-10-14	1963-25-14	窗口
1954-10-14	1964-14-14	窗口
1959-1-3	1971-25-3	窗户
1956-31-3	2003-83-3	窗户
1959-1-3	1965-5-3	窗户
1959-1-3	1967-47-3	窗户
1956-31-3	2003-55-3	窗户
1985-84-3	1986-86-3	窗户
1985-84-3	2003-83-3	窗户
1985-84-3	1987-94-3	窗户
1985-84-3	1990-91-3	窗户
1985-84-3	1991-66-3	窗户
1979-74-3	2003-83-3	窗户
1985-84-3	1992-58-3	窗户
1985-84-3	1993-81-3	窗户
1959-1-3	1965-41-3	窗户
1985-84-3	1993-89-3	窗户
1985-84-3	1995-76-3	窗户
1985-84-3	1995-80-3	窗户
1985-84-3	1997-62-3	窗户
1985-84-3	2001-95-3	窗户
1985-84-3	2002-73-3	窗户
1985-84-3	2003-55-3	窗户
1985-84-3	1994-59-3	窗户
1979-74-3	2003-55-3	窗户
1957-45-3	1959-21-3	窗户
1979-74-3	2001-95-3	窗户
1979-74-3	1993-89-3	窗户
1979-74-3	1994-59-3	窗户
1979-74-3	1995-76-3	窗户
1956-31-3	1982-92-3	窗户
1956-31-3	1984-96-3	窗户
1956-31-3	1984-99-3	窗户
1956-31-3	1985-84-3	窗户
1956-31-3	1986-86-3	窗户
1956-31-3	1987-94-3	窗户
1956-31-3	1990-91-3	窗户
1956-31-3	1991-66-3	窗户
1979-74-3	1993-81-3	窗户
1956-31-3	1992-58-3	窗户
1956-31-3	1993-89-3	窗户
1956-31-3	1994-59-3	窗户
1956-31-3	1995-76-3	窗户
1956-31-3	1995-80-3	窗户
1956-31-3	1997-62-3	窗户
1956-31-3	2001-95-3	窗户
1956-31-3	2002-73-3	窗户
1957-45-3	1964-49-3	窗户
1957-45-3	1964-14-3	窗户
1957-45-3	1962-6-3	窗户
1957-45-3	1962-39-3	窗户
1956-31-3	1993-81-3	窗户
1959-1-3	1959-21-3	窗户
1959-1-3	1959-35-3	窗户
1959-1-3	1959-8-3	窗户
1957-45-3	1990-91-3	窗户
1979-74-3	1997-62-3	窗户
1979-74-3	1995-80-3	窗户
1957-45-3	1976-34-3	窗户
1957-45-3	1971-44-3	窗户
1957-45-3	1971-25-3	窗户
1957-45-3	1967-47-3	窗户
1957-45-3	1965-5-3	窗户
1957-45-3	1965-41-3	窗户
1979-74-3	1982-92-3	窗户
1979-74-3	1984-96-3	窗户
1979-74-3	1984-99-3	窗户
1979-74-3	1985-84-3	窗户
1979-74-3	1986-86-3	窗户
1979-74-3	1987-94-3	窗户
1979-74-3	1990-91-3	窗户
1979-74-3	1991-66-3	窗户
1957-45-3	1959-35-3	窗户
1979-74-3	1992-58-3	窗户
1959-1-3	1971-44-3	窗户
1959-1-3	1964-49-3	窗户
1959-1-3	1964-14-3	窗户
1959-1-3	1962-6-3	窗户
1959-1-3	1962-39-3	窗户
1959-1-3	1960-22-3	窗户
1979-74-3	2002-73-3	窗户
1959-1-3	1976-34-3	窗户
1976-34-3	1997-62-3	窗户
1959-1-3	1982-92-3	窗户
1958-46-3	1962-6-3	窗户
1958-46-3	1962-39-3	窗户
1958-46-3	1960-22-3	窗户
1958-46-3	1959-8-3	窗户
1958-46-3	1959-35-3	窗户
1958-46-3	1959-21-3	窗户
1958-46-3	1959-1-3	窗户
1958-46-3	1964-14-3	窗户
1957-45-3	1959-1-3	窗户
1971-44-3	1990-91-3	窗户
1971-44-3	1991-66-3	窗户
1971-44-3	1992-58-3	窗户
1971-44-3	1993-81-3	窗户
1971-44-3	1993-89-3	窗户
1971-44-3	1994-59-3	窗户
1971-44-3	1995-76-3	窗户
1976-34-3	1979-74-3	窗户
1971-44-3	1995-80-3	窗户
1958-46-3	1964-49-3	窗户
1958-46-3	1965-5-3	窗户
1958-46-3	1993-89-3	窗户
1958-46-3	1993-81-3	窗户
1958-46-3	1992-58-3	窗户
1958-46-3	1991-66-3	窗户
1958-46-3	1990-91-3	窗户
1958-46-3	1987-94-3	窗户
1958-46-3	1986-86-3	窗户
1958-46-3	1965-41-3	窗户
1958-46-3	1985-84-3	窗户
1958-46-3	1984-96-3	窗户
1958-46-3	1982-92-3	窗户
1958-46-3	1979-74-3	窗户
1958-46-3	1976-34-3	窗户
1958-46-3	1971-44-3	窗户
1958-46-3	1971-25-3	窗户
1958-46-3	1967-47-3	窗户
1958-46-3	1984-99-3	窗户
1971-44-3	1997-62-3	窗户
1971-44-3	2001-95-3	窗户
1971-44-3	2002-73-3	窗户
1986-86-3	1994-59-3	窗户
1957-45-3	1992-58-3	窗户
1957-45-3	1991-66-3	窗户
1986-86-3	1987-94-3	窗户
1986-86-3	1990-91-3	窗户
1986-86-3	1991-66-3	窗户
1986-86-3	1992-58-3	窗户
1957-45-3	1993-81-3	窗户
1986-86-3	1993-81-3	窗户
1976-34-3	1994-59-3	窗户
1976-34-3	1995-76-3	窗户
1986-86-3	1993-89-3	窗户
1976-34-3	2003-83-3	窗户
1976-34-3	2003-55-3	窗户
1976-34-3	2002-73-3	窗户
1976-34-3	2001-95-3	窗户
1957-45-3	1958-46-3	窗户
1957-45-3	1993-89-3	窗户
1957-45-3	1994-59-3	窗户
1957-45-3	1995-76-3	窗户
1971-44-3	2003-55-3	窗户
1971-44-3	2003-83-3	窗户
1976-34-3	1982-92-3	窗户
1976-34-3	1984-96-3	窗户
1976-34-3	1984-99-3	窗户
1976-34-3	1985-84-3	窗户
1976-34-3	1986-86-3	窗户
1976-34-3	1987-94-3	窗户
1976-34-3	1990-91-3	窗户
1976-34-3	1991-66-3	窗户
1957-45-3	2002-73-3	窗户
1976-34-3	1992-58-3	窗户
1976-34-3	1993-81-3	窗户
1976-34-3	1993-89-3	窗户
1957-45-3	2001-95-3	窗户
1957-45-3	1997-62-3	窗户
1957-45-3	1995-80-3	窗户
1958-46-3	1994-59-3	窗户
1959-1-3	1979-74-3	窗户
1958-46-3	1995-76-3	窗户
1958-46-3	1997-62-3	窗户
1959-1-3	1994-59-3	窗户
1959-1-3	1995-76-3	窗户
1959-1-3	1995-80-3	窗户
1959-1-3	1997-62-3	窗户
1959-1-3	2001-95-3	窗户
1959-1-3	2002-73-3	窗户
1959-1-3	2003-55-3	窗户
1959-1-3	1993-89-3	窗户
1959-1-3	2003-83-3	窗户
1976-34-3	1995-80-3	窗户
1986-86-3	1995-80-3	窗户
1986-86-3	1995-76-3	窗户
1987-94-3	1992-58-3	窗户
1987-94-3	1993-81-3	窗户
1987-94-3	1993-89-3	窗户
1957-45-3	1982-92-3	窗户
1986-86-3	2001-95-3	窗户
1957-45-3	1984-96-3	窗户
1959-1-3	1993-81-3	窗户
1959-1-3	1991-66-3	窗户
1959-1-3	1984-96-3	窗户
1959-1-3	1984-99-3	窗户
1959-1-3	1985-84-3	窗户
1959-1-3	1986-86-3	窗户
1987-94-3	1990-91-3	窗户
1987-94-3	1991-66-3	窗户
1956-31-3	1979-74-3	窗户
1959-1-3	1992-58-3	窗户
1959-1-3	1987-94-3	窗户
1956-31-3	1971-44-3	窗户
1956-31-3	1971-25-3	窗户
1956-31-3	1967-47-3	窗户
1956-31-3	1965-5-3	窗户
1986-86-3	2002-73-3	窗户
1959-1-3	1990-91-3	窗户
1957-45-3	1979-74-3	窗户
1956-31-3	1976-34-3	窗户
1957-45-3	1984-99-3	窗户
1957-45-3	1985-84-3	窗户
1957-45-3	1986-86-3	窗户
1956-31-3	1964-14-3	窗户
1957-45-3	2003-83-3	窗户
1957-45-3	2003-55-3	窗户
1956-31-3	1962-6-3	窗户
1956-31-3	1962-39-3	窗户
1956-31-3	1960-22-3	窗户
1956-31-3	1959-8-3	窗户
1956-31-3	1964-49-3	窗户
1956-31-3	1959-35-3	窗户
1956-31-3	1959-1-3	窗户
1956-31-3	1958-46-3	窗户
1956-31-3	1957-45-3	窗户
1958-46-3	2003-83-3	窗户
1958-46-3	2003-55-3	窗户
1958-46-3	2002-73-3	窗户
1958-46-3	2001-95-3	窗户
1956-31-3	1959-21-3	窗户
1956-31-3	1965-41-3	窗户
1971-44-3	1987-94-3	窗户
1971-44-3	1986-86-3	窗户
1957-45-3	1987-94-3	窗户
1987-94-3	1994-59-3	窗户
1987-94-3	1995-76-3	窗户
1987-94-3	1995-80-3	窗户
1987-94-3	1997-62-3	窗户
1987-94-3	2001-95-3	窗户
1987-94-3	2002-73-3	窗户
1987-94-3	2003-55-3	窗户
1987-94-3	2003-83-3	窗户
1986-86-3	2003-55-3	窗户
1986-86-3	2003-83-3	窗户
1971-44-3	1976-34-3	窗户
1971-44-3	1979-74-3	窗户
1971-44-3	1982-92-3	窗户
1971-44-3	1984-96-3	窗户
1971-44-3	1984-99-3	窗户
1971-44-3	1985-84-3	窗户
1958-46-3	1995-80-3	窗户
1986-86-3	1997-62-3	窗户
1957-45-3	1959-8-3	窗户
1955-11-3	1993-81-3	窗户
1964-14-3	1976-34-3	窗户
1964-14-3	1979-74-3	窗户
1964-14-3	1982-92-3	窗户
1964-14-3	1984-96-3	窗户
1964-14-3	1984-99-3	窗户
1964-14-3	1985-84-3	窗户
1964-14-3	1971-44-3	窗户
1964-14-3	1986-86-3	窗户
1964-14-3	1990-91-3	窗户
1964-14-3	1991-66-3	窗户
1964-14-3	1992-58-3	窗户
1964-14-3	1993-81-3	窗户
1964-14-3	1993-89-3	窗户
1964-14-3	1994-59-3	窗户
1964-14-3	1987-94-3	窗户
1964-14-3	1971-25-3	窗户
1964-14-3	1967-47-3	窗户
1964-14-3	1965-5-3	窗户
1954-48-3	2001-95-3	窗户
1954-48-3	2002-73-3	窗户
1954-48-3	2003-55-3	窗户
1954-48-3	2003-83-3	窗户
1965-5-3	1994-59-3	窗户
1965-5-3	1993-89-3	窗户
1965-5-3	1993-81-3	窗户
1965-5-3	1992-58-3	窗户
1965-5-3	1991-66-3	窗户
1965-5-3	1990-91-3	窗户
1965-5-3	1987-94-3	窗户
1965-5-3	1986-86-3	窗户
1965-5-3	1985-84-3	窗户
1964-14-3	1964-49-3	窗户
1964-14-3	1965-41-3	窗户
1964-14-3	1995-76-3	窗户
1964-14-3	1995-80-3	窗户
1964-14-3	1997-62-3	窗户
1964-14-3	2001-95-3	窗户
1993-89-3	2003-83-3	窗户
1965-41-3	2003-83-3	窗户
1965-41-3	2003-55-3	窗户
1965-41-3	2002-73-3	窗户
1965-41-3	2001-95-3	窗户
1965-41-3	1997-62-3	窗户
1965-41-3	1995-80-3	窗户
1965-41-3	1995-76-3	窗户
1965-41-3	1994-59-3	窗户
1965-41-3	1993-89-3	窗户
1965-41-3	1993-81-3	窗户
1965-41-3	1992-58-3	窗户
1965-41-3	1991-66-3	窗户
1965-41-3	1990-91-3	窗户
1965-41-3	1987-94-3	窗户
1993-89-3	2003-55-3	窗户
1954-48-3	1997-62-3	窗户
1993-89-3	2002-73-3	窗户
1993-89-3	1997-62-3	窗户
1964-14-3	2002-73-3	窗户
1964-14-3	2003-55-3	窗户
1964-14-3	2003-83-3	窗户
1965-5-3	1984-99-3	窗户
1965-5-3	1984-96-3	窗户
1965-5-3	1982-92-3	窗户
1965-5-3	1979-74-3	窗户
1965-5-3	1976-34-3	窗户
1965-5-3	1971-44-3	窗户
1965-5-3	1971-25-3	窗户
1965-5-3	1967-47-3	窗户
1993-81-3	2003-83-3	窗户
1993-89-3	1994-59-3	窗户
1993-89-3	1995-76-3	窗户
1993-89-3	1995-80-3	窗户
1993-89-3	2001-95-3	窗户
1965-41-3	1986-86-3	窗户
1954-48-3	1995-80-3	窗户
1954-48-3	1994-59-3	窗户
1992-58-3	2003-55-3	窗户
1992-58-3	2003-83-3	窗户
1997-62-3	2003-83-3	窗户
1997-62-3	2003-55-3	窗户
1997-62-3	2001-95-3	窗户
1959-35-3	2002-73-3	窗户
1992-58-3	2002-73-3	窗户
1993-81-3	1993-89-3	窗户
1993-81-3	1995-76-3	窗户
1993-81-3	1995-80-3	窗户
1993-81-3	1997-62-3	窗户
1993-81-3	2001-95-3	窗户
1993-81-3	2002-73-3	窗户
1993-81-3	2003-55-3	窗户
1993-81-3	1994-59-3	窗户
1992-58-3	2001-95-3	窗户
1992-58-3	1997-62-3	窗户
1992-58-3	1995-80-3	窗户
1959-8-3	1993-81-3	窗户
